	rule	v1	v2	v3	v4	v5	v6	v7	v8	v9	v10
61	?b 445 ?a => ?a 595 ?b 	0.827338129	0.809859155	0.833333333	115.0	142.0	138.0	?a	0.0	0.0	0.0
114	?b 27 ?a => ?a 1299 ?b 	0.826470588	0.809798271	0.94295302	281.0	347.0	298.0	?b	0.0	0.0	0.0
189	?a 31 ?b => ?a 1225 ?b 	0.817589577	0.809677419	1.0	251.0	310.0	251.0	?a	0.0	0.0	0.0
257	?a 1266 ?f ?b 1266 ?f => ?a 1215 ?b 	0.797530864	0.80952381	1.0	323.0	399.0	323.0	?a	0.0	0.0	0.0
221	?b 1266 ?a => ?a 1215 ?b 	0.797530864	0.80952381	1.0	323.0	399.0	323.0	?a	0.0	0.0	0.0
264	?f 1266 ?b ?a 1266 ?f => ?a 1215 ?b 	0.797530864	0.80952381	1.0	323.0	399.0	323.0	?a	0.0	0.0	0.0
259	?f 1266 ?a ?b 1266 ?f => ?a 1215 ?b 	0.797530864	0.80952381	1.0	323.0	399.0	323.0	?a	0.0	0.0	0.0
265	?e 1266 ?a ?e 1266 ?b => ?a 1215 ?b 	0.797530864	0.80952381	1.0	323.0	399.0	323.0	?a	0.0	0.0	0.0
219	?a 1266 ?b => ?a 1215 ?b 	0.797530864	0.80952381	1.0	323.0	399.0	323.0	?a	0.0	0.0	0.0
155	?b 1131 ?a => ?a 486 ?b 	0.841498559	0.808864266	0.948051948	292.0	361.0	308.0	?a	0.0	0.0	0.0
187	?a 1267 ?b => ?a 1225 ?b 	0.83713355	0.808176101	1.0	257.0	318.0	257.0	?a	0.0	0.0	0.0
108	?b 1245 ?a => ?a 1058 ?b 	0.832904884	0.80798005	0.978851964	324.0	401.0	331.0	?a	0.0	0.0	0.0
223	?b 1273 ?a => ?a 955 ?b 	0.789473684	0.807692308	1.0	105.0	130.0	105.0	?b	0.0	0.0	0.0
47	?b 17 ?a => ?a 1157 ?b 	0.821251241	0.807617188	0.857883817	827.0	1024.0	964.0	?a	0.0	0.0	0.0
79	?b 539 ?a => ?a 1305 ?b 	0.832713755	0.805755396	0.80866426	224.0	278.0	277.0	?a	0.0	0.0	0.0
208	?b 1235 ?a => ?a 1202 ?b 	0.82962963	0.805755396	0.941176471	112.0	139.0	119.0	?b	0.0	0.0	0.0
98	?b 1292 ?a => ?a 1052 ?b 	0.849372385	0.805555556	0.962085308	203.0	252.0	211.0	?a	0.0	0.0	0.0
121	?b 488 ?a => ?a 1281 ?b 	0.755474453	0.805447471	0.855371901	207.0	257.0	242.0	?a	0.0	0.0	0.0
235	?a 1259 ?f ?b 414 ?f => ?a 1259 ?b 	1.0	0.804407713	0.804407713	292.0	363.0	363.0	?a	0.0	0.0	0.0
236	?a 1259 ?f ?f 414 ?b => ?a 1259 ?b 	1.0	0.804407713	0.804407713	292.0	363.0	363.0	?a	0.0	0.0	0.0
89	?b 587 ?a => ?a 1077 ?b 	0.793333333	0.804054054	0.868613139	119.0	148.0	137.0	?a	0.0	0.0	0.0
123	?a 494 ?b => ?a 1281 ?b 	0.762773723	0.803846154	0.856557377	209.0	260.0	244.0	?a	0.0	0.0	0.0
45	?b 456 ?a => ?a 1119 ?b 	0.826086957	0.803846154	0.870833333	209.0	260.0	240.0	?a	0.0	0.0	0.0
214	?a 546 ?b => ?a 969 ?b 	0.81	0.801980198	0.801980198	81.0	101.0	101.0	?a	0.0	0.0	0.0
122	?b 1162 ?a => ?a 1281 ?b 	0.751824818	0.80155642	0.854771784	206.0	257.0	241.0	?a	0.0	0.0	0.0
120	?b 1105 ?a => ?a 1281 ?b 	0.854014599	0.801369863	0.869888476	234.0	292.0	269.0	?a	0.0	0.0	0.0
49	?b 1278 ?a => ?a 1108 ?b 	0.836065574	0.80104712	0.822580645	153.0	191.0	186.0	?a	0.0	0.0	0.0
87	?b 554 ?a => ?a 1082 ?b 	0.813471503	0.801020408	1.0	157.0	196.0	157.0	?a	0.0	0.0	0.0
92	?b 1070 ?a => ?a 1070 ?b 	0.8	0.8	0.961038961	148.0	185.0	154.0	?a	0.0	0.0	0.0
95	?b 1248 ?a => ?a 566 ?b 	0.812227074	0.8	0.892086331	372.0	465.0	417.0	?a	0.0	0.0	0.0
64	?b 1257 ?a => ?a 577 ?b 	0.85	0.798657718	0.804054054	119.0	149.0	148.0	?b	0.0	0.0	0.0
248	?e 1215 ?a ?e 1215 ?b => ?a 1266 ?b 	0.80952381	0.797530864	1.0	323.0	405.0	323.0	?a	0.0	0.0	0.0
238	?f 1215 ?b ?a 1215 ?f => ?a 1266 ?b 	0.80952381	0.797530864	1.0	323.0	405.0	323.0	?a	0.0	0.0	0.0
249	?f 1215 ?a ?b 1215 ?f => ?a 1266 ?b 	0.80952381	0.797530864	1.0	323.0	405.0	323.0	?a	0.0	0.0	0.0
164	?a 1215 ?b => ?a 1266 ?b 	0.80952381	0.797530864	1.0	323.0	405.0	323.0	?a	0.0	0.0	0.0
162	?b 1215 ?a => ?a 1266 ?b 	0.80952381	0.797530864	1.0	323.0	405.0	323.0	?a	0.0	0.0	0.0
237	?a 1215 ?f ?b 1215 ?f => ?a 1266 ?b 	0.80952381	0.797530864	1.0	323.0	405.0	323.0	?a	0.0	0.0	0.0
85	?b 1172 ?a => ?a 576 ?b 	0.776041667	0.796791444	1.0	149.0	187.0	149.0	?a	0.0	0.0	0.0
102	?b 1229 ?a => ?a 1019 ?b 	0.793859649	0.793859649	0.937823834	181.0	228.0	193.0	?a	0.0	0.0	0.0
185	?b 1019 ?a => ?a 1229 ?b 	0.793859649	0.793859649	0.932989691	181.0	228.0	194.0	?b	0.0	0.0	0.0
66	?b 1077 ?a => ?a 587 ?b 	0.804054054	0.793333333	0.881481481	119.0	150.0	135.0	?b	0.0	0.0	0.0
205	?b 1145 ?a => ?a 444 ?b 	0.824701195	0.793103448	0.805447471	207.0	261.0	257.0	?b	0.0	0.0	0.0
190	?b 1017 ?a => ?a 1220 ?b 	0.829383886	0.791855204	0.849514563	175.0	221.0	206.0	?a	0.0	0.0	0.0
88	?b 1079 ?a => ?a 1079 ?b 	0.791666667	0.791666667	0.88372093	114.0	144.0	129.0	?b	0.0	0.0	0.0
71	?b 1284 ?a => ?a 546 ?b 	0.752475248	0.791666667	0.791666667	76.0	96.0	96.0	?a	0.0	0.0	0.0
21	?b 1159 ?a => ?a 1159 ?b 	0.791139241	0.791139241	0.791139241	250.0	316.0	316.0	?a	0.0	0.0	0.0
130	?b 955 ?a => ?a 1273 ?b 	0.807692308	0.789473684	1.0	105.0	133.0	105.0	?a	0.0	0.0	0.0
84	?b 968 ?a => ?a 1086 ?b 	0.780952381	0.788461538	0.911111111	82.0	104.0	90.0	?a	0.0	0.0	0.0
150	?b 1290 ?a => ?a 1265 ?b 	0.826879271	0.787418655	0.947780679	363.0	461.0	383.0	?b	0.0	0.0	0.0
210	?b 1284 ?a => ?a 969 ?b 	0.75	0.78125	0.78125	75.0	96.0	96.0	?a	0.0	0.0	0.0
216	?b 1086 ?a => ?a 968 ?b 	0.788461538	0.780952381	0.953488372	82.0	105.0	86.0	?b	0.0	0.0	0.0
179	?a 1105 ?b => ?a 456 ?b 	0.873076923	0.77739726	0.908	227.0	292.0	250.0	?b	0.0	0.0	0.0
132	?b 997 ?a => ?a 1270 ?b 	0.859504132	0.776119403	0.936936937	104.0	134.0	111.0	?b	0.0	0.0	0.0
5	?b 576 ?a => ?a 1172 ?b 	0.796791444	0.776041667	1.0	149.0	192.0	149.0	?b	0.0	0.0	0.0
0	?b 574 ?a => ?a 1183 ?b 	0.849206349	0.775362319	0.906779661	107.0	138.0	118.0	?a	0.0	0.0	0.0
217	?a 1125 ?b => ?a 964 ?b 	0.81884058	0.763513514	1.0	113.0	148.0	113.0	?a	0.0	0.0	0.0
140	?a 1281 ?b => ?a 494 ?b 	0.803846154	0.762773723	0.908695652	209.0	274.0	230.0	?a	0.0	0.0	0.0
62	?a 964 ?b => ?a 589 ?b 	0.833333333	0.760869565	1.0	105.0	138.0	105.0	?a	0.0	0.0	0.0
3	?b 1276 ?a => ?a 1173 ?b 	0.814285714	0.76	0.77027027	114.0	150.0	148.0	?b	0.0	0.0	0.0
134	?b 1105 ?a => ?a 494 ?b 	0.85	0.756849315	0.891129032	221.0	292.0	248.0	?a	0.0	0.0	0.0
18	?a 1105 ?b => ?a 1162 ?b 	0.859922179	0.756849315	0.887550201	221.0	292.0	249.0	?b	0.0	0.0	0.0
41	?b 1105 ?a => ?a 1119 ?b 	0.873517787	0.756849315	0.891129032	221.0	292.0	248.0	?a	0.0	0.0	0.0
192	?b 1281 ?a => ?a 488 ?b 	0.805447471	0.755474453	0.888412017	207.0	274.0	233.0	?b	0.0	0.0	0.0
194	?a 1105 ?b => ?a 488 ?b 	0.856031128	0.753424658	0.883534137	220.0	292.0	249.0	?b	0.0	0.0	0.0
15	?b 1281 ?a => ?a 1162 ?b 	0.80155642	0.751824818	0.891774892	206.0	274.0	231.0	?b	0.0	0.0	0.0
