	rule	v1	v2	v3	v4	v5	v6	v7	v8	v9	v10
122	?b 1309 ?a => ?a 1099 ?b 	0.812672176	0.78042328	0.891238671	295.0	378.0	331.0	?a	0.0	0.0	0.0
251	?a 1020 ?b => ?a 1221 ?b 	0.835051546	0.845953003	0.89010989	324.0	383.0	364.0	?a	0.0	0.0	0.0
108	?b 1216 ?a => ?a 1324 ?b 	0.825700615	0.835408022	0.889543446	1208.0	1446.0	1358.0	?b	0.0	0.0	0.0
247	?b 1226 ?a => ?a 1226 ?b 	0.8	0.8	0.888888889	96.0	120.0	108.0	?a	0.0	0.0	0.0
244	?b 564 ?a => ?a 1232 ?b 	0.820175439	0.846153846	0.888361045	374.0	442.0	421.0	?b	0.0	0.0	0.0
0	?b 1297 ?a => ?a 1189 ?b 	0.800847458	0.818181818	0.887323944	189.0	231.0	213.0	?a	0.0	0.0	0.0
249	?b 558 ?a => ?a 1221 ?b 	0.809278351	0.837333333	0.88700565	314.0	375.0	354.0	?a	0.0	0.0	0.0
250	?b 1252 ?a => ?a 1221 ?b 	0.809278351	0.841823056	0.88700565	314.0	373.0	354.0	?a	0.0	0.0	0.0
84	?b 1232 ?a => ?a 564 ?b 	0.846153846	0.820175439	0.886255924	374.0	456.0	422.0	?a	0.0	0.0	0.0
252	?a 1259 ?b => ?a 1221 ?b 	0.822164948	0.839473684	0.886111111	319.0	380.0	360.0	?a	0.0	0.0	0.0
163	?b 25 ?a => ?a 1083 ?b 	0.819212411	0.815320665	0.885806452	1373.0	1684.0	1550.0	?a	0.0	0.0	0.0
139	?b 1123 ?a => ?a 526 ?b 	0.83481153	0.825657895	0.882766706	753.0	912.0	853.0	?a	0.0	0.0	0.0
154	?b 558 ?a => ?a 1020 ?b 	0.819843342	0.837333333	0.882022472	314.0	375.0	356.0	?a	0.0	0.0	0.0
162	?b 1312 ?a => ?a 1026 ?b 	0.831428571	0.831428571	0.881818182	291.0	350.0	330.0	?b	0.0	0.0	0.0
281	?b 1253 ?a => ?a 990 ?b 	0.851428571	0.827777778	0.881656805	149.0	180.0	169.0	?b	0.0	0.0	0.0
147	?b 552 ?a => ?a 1046 ?b 	0.8046875	0.837398374	0.88034188	103.0	123.0	117.0	?b	0.0	0.0	0.0
59	?b 1172 ?a => ?a 1134 ?b 	0.822173913	0.822173913	0.87994416	1891.0	2300.0	2149.0	?a	0.0	0.0	0.0
248	?b 544 ?a => ?a 1221 ?b 	0.827319588	0.8359375	0.879452055	321.0	384.0	365.0	?a	0.0	0.0	0.0
276	?b 1324 ?a => ?a 1216 ?b 	0.835408022	0.825700615	0.879184862	1208.0	1463.0	1374.0	?a	0.0	0.0	0.0
97	?b 1259 ?a => ?a 544 ?b 	0.830729167	0.839473684	0.878787879	319.0	380.0	363.0	?b	0.0	0.0	0.0
117	?b 1256 ?a => ?a 1301 ?b 	0.803680982	0.817047817	0.877232143	393.0	481.0	448.0	?b	0.0	0.0	0.0
209	?b 544 ?a => ?a 1259 ?b 	0.839473684	0.830729167	0.876373626	319.0	384.0	364.0	?a	0.0	0.0	0.0
156	?b 1252 ?a => ?a 1020 ?b 	0.809399478	0.831099196	0.875706215	310.0	373.0	354.0	?a	0.0	0.0	0.0
153	?a 1221 ?b => ?a 1020 ?b 	0.845953003	0.835051546	0.875675676	324.0	388.0	370.0	?a	0.0	0.0	0.0
29	?b 1134 ?a => ?a 1172 ?b 	0.822173913	0.822173913	0.874248729	1891.0	2300.0	2163.0	?b	0.0	0.0	0.0
79	?b 1132 ?a => ?a 557 ?b 	0.802721088	0.855072464	0.874074074	118.0	138.0	135.0	?a	0.0	0.0	0.0
229	?b 1308 ?a => ?a 1289 ?b 	0.811063218	0.805278174	0.873839009	1129.0	1402.0	1292.0	?a	0.0	0.0	0.0
199	?b 505 ?a => ?a 1262 ?b 	0.792307692	0.851239669	0.872881356	103.0	121.0	118.0	?b	0.0	0.0	0.0
125	?b 1289 ?a => ?a 1308 ?b 	0.805278174	0.811063218	0.871814672	1129.0	1392.0	1295.0	?b	0.0	0.0	0.0
159	?b 544 ?a => ?a 1020 ?b 	0.832898172	0.830729167	0.871584699	319.0	384.0	366.0	?a	0.0	0.0	0.0
107	?b 1160 ?a => ?a 1314 ?b 	0.794561934	0.801829268	0.870860927	263.0	328.0	302.0	?b	0.0	0.0	0.0
210	?b 558 ?a => ?a 1259 ?b 	0.815789474	0.826666667	0.870786517	310.0	375.0	356.0	?a	0.0	0.0	0.0
23	?b 1322 ?a => ?a 383 ?b 	0.81124498	0.841666667	0.870689655	202.0	240.0	232.0	?b	0.0	0.0	0.0
3	?b 489 ?a => ?a 906 ?b 	0.803418803	0.854545455	0.87037037	94.0	110.0	108.0	?a	0.0	0.0	0.0
1	?b 1306 ?a => ?a 1186 ?b 	0.81547619	0.83030303	0.86984127	274.0	330.0	315.0	?b	0.0	0.0	0.0
98	?b 1020 ?a => ?a 544 ?b 	0.830729167	0.832898172	0.869209809	319.0	383.0	367.0	?b	0.0	0.0	0.0
211	?a 1221 ?b => ?a 1259 ?b 	0.839473684	0.822164948	0.869209809	319.0	388.0	367.0	?a	0.0	0.0	0.0
253	?b 1154 ?a => ?a 1251 ?b 	0.814899062	0.834838334	0.868748105	2866.0	3433.0	3299.0	?a	0.0	0.0	0.0
99	?a 558 ?b => ?a 544 ?b 	0.807291667	0.826666667	0.868347339	310.0	375.0	357.0	?b	0.0	0.0	0.0
216	?b 1020 ?a => ?a 1252 ?b 	0.831099196	0.809399478	0.868347339	310.0	383.0	357.0	?b	0.0	0.0	0.0
217	?b 1221 ?a => ?a 1252 ?b 	0.841823056	0.809278351	0.867403315	314.0	388.0	362.0	?b	0.0	0.0	0.0
56	?b 1152 ?a => ?a 1144 ?b 	0.818965517	0.82688588	0.867139959	855.0	1034.0	986.0	?b	0.0	0.0	0.0
155	?a 1259 ?b => ?a 1020 ?b 	0.817232376	0.823684211	0.867036011	313.0	380.0	361.0	?a	0.0	0.0	0.0
213	?a 1020 ?b => ?a 1259 ?b 	0.823684211	0.817232376	0.867036011	313.0	383.0	361.0	?a	0.0	0.0	0.0
76	?b 980 ?a => ?a 575 ?b 	0.806878307	0.837912088	0.866477273	305.0	364.0	352.0	?b	0.0	0.0	0.0
219	?a 558 ?b => ?a 1252 ?b 	0.81769437	0.813333333	0.866477273	305.0	375.0	352.0	?b	0.0	0.0	0.0
273	?b 1286 ?a => ?a 1206 ?b 	0.823529412	0.815533981	0.865979381	84.0	103.0	97.0	?b	0.0	0.0	0.0
36	?b 1144 ?a => ?a 1152 ?b 	0.82688588	0.818965517	0.865384615	855.0	1044.0	988.0	?a	0.0	0.0	0.0
115	?b 1186 ?a => ?a 1306 ?b 	0.83030303	0.81547619	0.864353312	274.0	336.0	317.0	?a	0.0	0.0	0.0
92	?b 383 ?a => ?a 1322 ?b 	0.841666667	0.81124498	0.863247863	202.0	249.0	234.0	?a	0.0	0.0	0.0
96	?b 1221 ?a => ?a 544 ?b 	0.8359375	0.827319588	0.862903226	321.0	388.0	372.0	?b	0.0	0.0	0.0
80	?b 1020 ?a => ?a 558 ?b 	0.837333333	0.819843342	0.862637363	314.0	383.0	364.0	?b	0.0	0.0	0.0
100	?a 1252 ?b => ?a 544 ?b 	0.799479167	0.8230563	0.862359551	307.0	373.0	356.0	?b	0.0	0.0	0.0
212	?b 1252 ?a => ?a 1259 ?b 	0.802631579	0.81769437	0.861581921	305.0	373.0	354.0	?a	0.0	0.0	0.0
220	?a 544 ?b => ?a 1252 ?b 	0.8230563	0.799479167	0.859943978	307.0	384.0	357.0	?b	0.0	0.0	0.0
18	?b 1126 ?a => ?a 1168 ?b 	0.82952183	0.838235294	0.859913793	399.0	476.0	464.0	?a	0.0	0.0	0.0
51	?b 1168 ?a => ?a 1126 ?b 	0.838235294	0.82952183	0.858064516	399.0	481.0	465.0	?b	0.0	0.0	0.0
256	?b 462 ?a => ?a 1224 ?b 	0.806884971	0.833477884	0.858035714	961.0	1153.0	1120.0	?a	0.0	0.0	0.0
136	?b 1068 ?a => ?a 1305 ?b 	0.823739402	0.834916327	0.857806691	1846.0	2211.0	2152.0	?b	0.0	0.0	0.0
182	?b 1206 ?a => ?a 1286 ?b 	0.815533981	0.823529412	0.857142857	84.0	102.0	98.0	?a	0.0	0.0	0.0
101	?b 1251 ?a => ?a 1154 ?b 	0.834838334	0.814899062	0.856033453	2866.0	3517.0	3348.0	?b	0.0	0.0	0.0
116	?b 1026 ?a => ?a 1312 ?b 	0.831428571	0.831428571	0.855882353	291.0	350.0	340.0	?a	0.0	0.0	0.0
4	?b 479 ?a => ?a 1194 ?b 	0.826446281	0.854700855	0.854700855	100.0	117.0	117.0	?b	0.0	0.0	0.0
137	?b 1036 ?a => ?a 517 ?b 	0.839285714	0.846846847	0.854545455	94.0	111.0	110.0	?a	0.0	0.0	0.0
214	?b 1301 ?a => ?a 1256 ?b 	0.817047817	0.803680982	0.854347826	393.0	489.0	460.0	?a	0.0	0.0	0.0
218	?b 1259 ?a => ?a 1252 ?b 	0.81769437	0.802631579	0.854341737	305.0	380.0	357.0	?b	0.0	0.0	0.0
81	?a 1252 ?b => ?a 558 ?b 	0.813333333	0.81769437	0.854341737	305.0	373.0	357.0	?b	0.0	0.0	0.0
83	?b 1221 ?a => ?a 558 ?b 	0.837333333	0.809278351	0.85326087	314.0	388.0	368.0	?b	0.0	0.0	0.0
34	?b 432 ?a => ?a 1150 ?b 	0.781512605	0.830357143	0.853211009	93.0	112.0	109.0	?a	0.0	0.0	0.0
82	?b 1259 ?a => ?a 558 ?b 	0.826666667	0.815789474	0.851648352	310.0	380.0	364.0	?b	0.0	0.0	0.0
24	?b 1314 ?a => ?a 1160 ?b 	0.801829268	0.794561934	0.851132686	263.0	331.0	309.0	?a	0.0	0.0	0.0
225	?b 356 ?a => ?a 471 ?b 	0.81884058	0.84962406	0.84962406	113.0	133.0	133.0	?b	0.0	0.0	0.0
89	?a 544 ?b => ?a 558 ?b 	0.826666667	0.807291667	0.849315068	310.0	384.0	365.0	?b	0.0	0.0	0.0
234	?b 1247 ?a => ?a 1269 ?b 	0.814958829	0.81983433	0.848333333	3563.0	4346.0	4200.0	?a	0.0	0.0	0.0
149	?b 1071 ?a => ?a 1071 ?b 	0.801470588	0.801470588	0.847150259	654.0	816.0	772.0	?b	0.0	0.0	0.0
62	?b 1136 ?a => ?a 1136 ?b 	0.807212205	0.807212205	0.845930233	582.0	721.0	688.0	?a	0.0	0.0	0.0
191	?b 490 ?a => ?a 490 ?b 	0.825958702	0.825958702	0.84592145	280.0	339.0	331.0	?a	0.0	0.0	0.0
110	?b 1087 ?a => ?a 1307 ?b 	0.865497076	0.822222222	0.845714286	148.0	180.0	175.0	?a	0.0	0.0	0.0
158	?b 1305 ?a => ?a 1068 ?b 	0.834916327	0.823739402	0.845625286	1846.0	2241.0	2183.0	?a	0.0	0.0	0.0
226	?b 1213 ?a => ?a 471 ?b 	0.833333333	0.845588235	0.845588235	115.0	136.0	136.0	?b	0.0	0.0	0.0
161	?b 1281 ?a => ?a 1030 ?b 	0.782608696	0.793220339	0.844765343	234.0	295.0	277.0	?b	0.0	0.0	0.0
151	?b 524 ?a => ?a 1077 ?b 	0.817929117	0.821353803	0.843727599	1177.0	1433.0	1395.0	?a	0.0	0.0	0.0
292	?b 1269 ?a => ?a 1247 ?b 	0.81983433	0.814958829	0.843713	3563.0	4372.0	4223.0	?b	0.0	0.0	0.0
120	?b 1127 ?a => ?a 1303 ?b 	0.819630872	0.823083404	0.843696028	977.0	1187.0	1158.0	?b	0.0	0.0	0.0
12	?b 1176 ?a => ?a 1176 ?b 	0.820295983	0.820295983	0.843478261	388.0	473.0	460.0	?b	0.0	0.0	0.0
285	?b 575 ?a => ?a 980 ?b 	0.837912088	0.806878307	0.842541436	305.0	378.0	362.0	?a	0.0	0.0	0.0
227	?b 1237 ?a => ?a 471 ?b 	0.797101449	0.839694656	0.839694656	110.0	131.0	131.0	?b	0.0	0.0	0.0
103	?b 1118 ?a => ?a 1326 ?b 	0.822254335	0.836764706	0.839233038	569.0	680.0	678.0	?a	0.0	0.0	0.0
239	?b 1030 ?a => ?a 1281 ?b 	0.793220339	0.782608696	0.838709677	234.0	299.0	279.0	?a	0.0	0.0	0.0
20	?a 367 ?b => ?a 1164 ?b 	0.752808989	0.834024896	0.8375	201.0	241.0	240.0	?b	0.0	0.0	0.0
144	?b 1077 ?a => ?a 524 ?b 	0.821353803	0.817929117	0.835344216	1177.0	1439.0	1409.0	?b	0.0	0.0	0.0
119	?b 19 ?a => ?a 1130 ?b 	0.821232026	0.820649282	0.834716709	4626.0	5637.0	5542.0	?b	0.0	0.0	0.0
202	?b 1130 ?a => ?a 19 ?b 	0.820649282	0.821232026	0.834716709	4626.0	5633.0	5542.0	?a	0.0	0.0	0.0
287	?b 1275 ?a => ?a 951 ?b 	0.821782178	0.81372549	0.834170854	166.0	204.0	199.0	?a	0.0	0.0	0.0
164	?b 1157 ?a => ?a 17 ?b 	0.793103448	0.833836858	0.833836858	552.0	662.0	662.0	?a	0.0	0.0	0.0
192	?b 15 ?a => ?a 15 ?b 	0.822067161	0.822067161	0.833517577	3770.0	4586.0	4523.0	?b	0.0	0.0	0.0
278	?b 1128 ?a => ?a 1218 ?b 	0.824375214	0.822966507	0.833506404	2408.0	2926.0	2889.0	?a	0.0	0.0	0.0
257	?b 471 ?a => ?a 1213 ?b 	0.845588235	0.833333333	0.833333333	115.0	138.0	138.0	?a	0.0	0.0	0.0
19	?b 1181 ?a => ?a 1164 ?b 	0.786516854	0.823529412	0.833333333	210.0	255.0	252.0	?b	0.0	0.0	0.0
246	?b 1244 ?a => ?a 1244 ?b 	0.809929078	0.809929078	0.832968636	1142.0	1410.0	1371.0	?a	0.0	0.0	0.0
54	?b 1218 ?a => ?a 1128 ?b 	0.822966507	0.824375214	0.83264177	2408.0	2921.0	2892.0	?b	0.0	0.0	0.0
77	?b 488 ?a => ?a 568 ?b 	0.825925926	0.832089552	0.832089552	223.0	268.0	268.0	?a	0.0	0.0	0.0
50	?b 1303 ?a => ?a 1127 ?b 	0.823083404	0.819630872	0.830782313	977.0	1192.0	1176.0	?a	0.0	0.0	0.0
165	?b 31 ?a => ?a 23 ?b 	0.80620985	0.829295154	0.830209482	753.0	908.0	907.0	?a	0.0	0.0	0.0
187	?b 951 ?a => ?a 1275 ?b 	0.81372549	0.821782178	0.83	166.0	202.0	200.0	?b	0.0	0.0	0.0
238	?b 1224 ?a => ?a 462 ?b 	0.833477884	0.806884971	0.829163072	961.0	1191.0	1159.0	?b	0.0	0.0	0.0
73	?b 570 ?a => ?a 570 ?b 	0.816326531	0.816326531	0.827586207	120.0	147.0	145.0	?b	0.0	0.0	0.0
258	?a 356 ?b => ?a 1213 ?b 	0.808823529	0.827067669	0.827067669	110.0	133.0	133.0	?a	0.0	0.0	0.0
57	?b 1326 ?a => ?a 1118 ?b 	0.836764706	0.822254335	0.827034884	569.0	692.0	688.0	?b	0.0	0.0	0.0
221	?b 1194 ?a => ?a 479 ?b 	0.854700855	0.826446281	0.826446281	100.0	121.0	121.0	?a	0.0	0.0	0.0
205	?b 568 ?a => ?a 488 ?b 	0.832089552	0.825925926	0.825925926	223.0	270.0	270.0	?b	0.0	0.0	0.0
261	?b 441 ?a => ?a 441 ?b 	0.825396825	0.825396825	0.825396825	468.0	567.0	567.0	?a	0.0	0.0	0.0
259	?a 1237 ?b => ?a 1213 ?b 	0.794117647	0.824427481	0.824427481	108.0	131.0	131.0	?a	0.0	0.0	0.0
55	?b 1321 ?a => ?a 1120 ?b 	0.813688213	0.823076923	0.823076923	214.0	260.0	260.0	?a	0.0	0.0	0.0
204	?b 21 ?a => ?a 21 ?b 	0.815958526	0.815958526	0.822633792	7240.0	8873.0	8801.0	?a	0.0	0.0	0.0
45	?b 471 ?a => ?a 356 ?b 	0.84962406	0.81884058	0.81884058	113.0	138.0	138.0	?a	0.0	0.0	0.0
61	?b 519 ?a => ?a 1110 ?b 	0.813253012	0.813253012	0.818181818	135.0	166.0	165.0	?b	0.0	0.0	0.0
123	?b 1110 ?a => ?a 519 ?b 	0.813253012	0.813253012	0.818181818	135.0	166.0	165.0	?a	0.0	0.0	0.0
201	?b 906 ?a => ?a 489 ?b 	0.854545455	0.803418803	0.817391304	94.0	117.0	115.0	?b	0.0	0.0	0.0
65	?b 1104 ?a => ?a 1104 ?b 	0.816837315	0.816837315	0.816837315	718.0	879.0	879.0	?a	0.0	0.0	0.0
93	?b 1120 ?a => ?a 1321 ?b 	0.823076923	0.813688213	0.816793893	214.0	263.0	262.0	?b	0.0	0.0	0.0
60	?b 1182 ?a => ?a 1114 ?b 	0.789215686	0.797029703	0.813131313	161.0	202.0	198.0	?b	0.0	0.0	0.0
280	?b 984 ?a => ?a 984 ?b 	0.793650794	0.793650794	0.81300813	100.0	126.0	123.0	?b	0.0	0.0	0.0
194	?b 1265 ?a => ?a 1265 ?b 	0.810916179	0.810916179	0.810916179	416.0	513.0	513.0	?a	0.0	0.0	0.0
160	?b 23 ?a => ?a 31 ?b 	0.829295154	0.80620985	0.810548977	753.0	934.0	929.0	?b	0.0	0.0	0.0
47	?a 1237 ?b => ?a 356 ?b 	0.796992481	0.809160305	0.809160305	106.0	131.0	131.0	?a	0.0	0.0	0.0
5	?b 1114 ?a => ?a 1182 ?b 	0.797029703	0.789215686	0.809045226	161.0	204.0	199.0	?a	0.0	0.0	0.0
46	?a 1213 ?b => ?a 356 ?b 	0.827067669	0.808823529	0.808823529	110.0	136.0	136.0	?a	0.0	0.0	0.0
43	?b 557 ?a => ?a 1132 ?b 	0.855072464	0.802721088	0.808219178	118.0	147.0	146.0	?b	0.0	0.0	0.0
323	?a 474 ?f ?b 846 ?f => ?a 474 ?b 	1.0	0.801864802	0.801864802	344.0	429.0	429.0	?a	0.0	0.0	0.0
322	?a 474 ?f ?f 846 ?b => ?a 474 ?b 	1.0	0.8	0.8	344.0	430.0	430.0	?a	0.0	0.0	0.0
235	?b 471 ?a => ?a 1237 ?b 	0.839694656	0.797101449	0.797101449	110.0	138.0	138.0	?a	0.0	0.0	0.0
237	?a 356 ?b => ?a 1237 ?b 	0.809160305	0.796992481	0.796992481	106.0	133.0	133.0	?a	0.0	0.0	0.0
263	?b 1150 ?a => ?a 432 ?b 	0.830357143	0.781512605	0.794871795	93.0	119.0	117.0	?b	0.0	0.0	0.0
236	?a 1213 ?b => ?a 1237 ?b 	0.824427481	0.794117647	0.794117647	108.0	136.0	136.0	?a	0.0	0.0	0.0
30	?b 17 ?a => ?a 1157 ?b 	0.833836858	0.793103448	0.793103448	552.0	696.0	696.0	?b	0.0	0.0	0.0
141	?b 1262 ?a => ?a 505 ?b 	0.851239669	0.792307692	0.792307692	103.0	130.0	130.0	?a	0.0	0.0	0.0
38	?a 1164 ?b => ?a 367 ?b 	0.834024896	0.752808989	0.791338583	201.0	267.0	254.0	?b	0.0	0.0	0.0
6	?b 1164 ?a => ?a 1181 ?b 	0.823529412	0.786516854	0.786516854	210.0	267.0	267.0	?a	0.0	0.0	0.0
