	rule	v1	v2	v3	v4	v5	v6	v7	v8	v9	v10
197	?b 1276 ?a => ?a 1250 ?b 	0.848375451	0.836298932	0.886792453	235.0	281.0	265.0	?a	0.0	0.0	0.0
88	?b 565 ?a => ?a 565 ?b 	0.836236934	0.836236934	0.898876404	240.0	287.0	267.0	?a	0.0	0.0	0.0
482	?a 1214 ?b ?a 441 ?b => ?a 1209 ?b 	0.692934783	0.836065574	0.879310345	255.0	305.0	290.0	?b	0.0	0.0	0.0
234	?b 435 ?a => ?a 435 ?b 	0.835616438	0.835616438	0.84137931	122.0	146.0	145.0	?a	0.0	0.0	0.0
74	?a 1214 ?b => ?a 598 ?b 	0.846994536	0.835579515	0.883190883	310.0	371.0	351.0	?b	0.0	0.0	0.0
457	?b 1200 ?a ?a 1209 ?b => ?a 441 ?b 	0.571106095	0.834983498	0.900355872	253.0	303.0	281.0	?b	0.0	0.0	0.0
477	?b 1179 ?a ?a 1214 ?b => ?a 1209 ?b 	0.714673913	0.834920635	0.879598662	263.0	315.0	299.0	?b	0.0	0.0	0.0
251	?b 534 ?a => ?a 429 ?b 	0.813043478	0.834821429	0.912195122	187.0	224.0	205.0	?a	0.0	0.0	0.0
222	?a 1209 ?b => ?a 441 ?b 	0.693002257	0.83423913	0.900293255	307.0	368.0	341.0	?b	0.0	0.0	0.0
230	?a 1209 ?b => ?a 1214 ?b 	0.827493261	0.83423913	0.877142857	307.0	368.0	350.0	?b	0.0	0.0	0.0
371	?b 1209 ?a ?b 598 ?a => ?a 512 ?b 	0.680216802	0.833887043	0.880701754	251.0	301.0	285.0	?a	0.0	0.0	0.0
498	?a 1179 ?b ?a 512 ?b => ?a 1200 ?b 	0.711171662	0.833865815	0.878787879	261.0	313.0	297.0	?a	0.0	0.0	0.0
467	?b 1179 ?a ?b 512 ?a => ?a 1214 ?b 	0.703504043	0.833865815	0.878787879	261.0	313.0	297.0	?b	0.0	0.0	0.0
126	?a 1200 ?b => ?a 512 ?b 	0.829268293	0.833787466	0.871794872	306.0	367.0	351.0	?a	0.0	0.0	0.0
294	?a 1187 ?b ?b 537 ?a => ?a 1145 ?b 	0.619047619	0.833333333	0.833333333	65.0	78.0	78.0	?b	0.0	0.0	0.0
297	?a 1234 ?b ?b 537 ?a => ?a 1145 ?b 	0.619047619	0.833333333	0.833333333	65.0	78.0	78.0	?b	0.0	0.0	0.0
122	?b 598 ?a => ?a 512 ?b 	0.826558266	0.833333333	0.878962536	305.0	366.0	347.0	?a	0.0	0.0	0.0
353	?b 1144 ?a ?a 1196 ?b => ?a 571 ?b 	0.533333333	0.833333333	1.0	80.0	96.0	80.0	?b	0.0	0.0	0.0
49	?b 1321 ?a => ?a 1146 ?b 	0.822996831	0.833180568	0.890739833	1818.0	2182.0	2041.0	?b	0.0	0.0	0.0
120	?b 1214 ?a => ?a 512 ?b 	0.837398374	0.832884097	0.875354108	309.0	371.0	353.0	?a	0.0	0.0	0.0
496	?a 1179 ?b ?b 598 ?a => ?a 1200 ?b 	0.705722071	0.832797428	0.877966102	259.0	311.0	295.0	?a	0.0	0.0	0.0
497	?a 512 ?b ?b 598 ?a => ?a 1200 ?b 	0.692098093	0.832786885	0.875862069	254.0	305.0	290.0	?a	0.0	0.0	0.0
42	?b 526 ?a => ?a 1142 ?b 	0.773109244	0.832579186	0.832579186	184.0	221.0	221.0	?b	0.0	0.0	0.0
153	?b 1125 ?a => ?a 17 ?b 	0.785888078	0.832474227	0.859042553	323.0	388.0	376.0	?a	0.0	0.0	0.0
344	?a 1214 ?b ?b 1323 ?a => ?a 598 ?b 	0.691256831	0.832236842	0.884615385	253.0	304.0	286.0	?b	0.0	0.0	0.0
455	?a 1214 ?b ?b 1323 ?a => ?a 441 ?b 	0.571106095	0.832236842	0.897163121	253.0	304.0	282.0	?b	0.0	0.0	0.0
183	?b 410 ?a => ?a 494 ?b 	0.794642857	0.831775701	0.881188119	89.0	107.0	101.0	?b	0.0	0.0	0.0
491	?b 1214 ?a ?a 512 ?b => ?a 1200 ?b 	0.70027248	0.83171521	0.877133106	257.0	309.0	293.0	?a	0.0	0.0	0.0
471	?b 1200 ?a ?a 1209 ?b => ?a 1214 ?b 	0.679245283	0.831683168	0.87804878	252.0	303.0	287.0	?b	0.0	0.0	0.0
210	?b 1278 ?a => ?a 1232 ?b 	0.802507837	0.831168831	0.831168831	256.0	308.0	308.0	?b	0.0	0.0	0.0
134	?b 474 ?a => ?a 1078 ?b 	0.808219178	0.830985915	0.842857143	118.0	142.0	140.0	?a	0.0	0.0	0.0
456	?b 1323 ?a ?b 512 ?a => ?a 441 ?b 	0.564334086	0.830564784	0.896057348	250.0	301.0	279.0	?b	0.0	0.0	0.0
337	?b 1200 ?a ?b 512 ?a => ?a 598 ?b 	0.693989071	0.830065359	0.885017422	254.0	306.0	287.0	?b	0.0	0.0	0.0
466	?b 1179 ?a ?a 1209 ?b => ?a 1214 ?b 	0.708894879	0.829652997	0.879598662	263.0	317.0	299.0	?b	0.0	0.0	0.0
460	?b 512 ?a ?a 598 ?b => ?a 441 ?b 	0.571106095	0.829508197	0.89084507	253.0	305.0	284.0	?b	0.0	0.0	0.0
334	?a 441 ?b ?b 512 ?a => ?a 598 ?b 	0.691256831	0.829508197	0.887719298	253.0	305.0	285.0	?b	0.0	0.0	0.0
269	?a 512 ?b => ?a 1200 ?b 	0.833787466	0.829268293	0.874285714	306.0	369.0	350.0	?a	0.0	0.0	0.0
141	?b 1210 ?a => ?a 1075 ?b 	0.836805556	0.82912844	0.889298893	723.0	872.0	813.0	?a	0.0	0.0	0.0
54	?b 1073 ?a => ?a 343 ?b 	0.795081967	0.829059829	0.97979798	97.0	117.0	99.0	?b	0.0	0.0	0.0
23	?b 1292 ?a => ?a 1166 ?b 	0.817174515	0.828651685	0.945512821	295.0	356.0	312.0	?a	0.0	0.0	0.0
218	?b 1179 ?a => ?a 441 ?b 	0.862302483	0.828633406	0.900943396	382.0	461.0	424.0	?b	0.0	0.0	0.0
335	?a 1209 ?b ?b 512 ?a => ?a 598 ?b 	0.68579235	0.828382838	0.890070922	251.0	303.0	282.0	?b	0.0	0.0	0.0
68	?b 25 ?a => ?a 1121 ?b 	0.81775	0.827682186	0.861016057	3271.0	3952.0	3799.0	?b	0.0	0.0	0.0
138	?b 1072 ?a => ?a 1309 ?b 	0.804549284	0.827556326	0.857271095	955.0	1154.0	1114.0	?b	0.0	0.0	0.0
249	?a 1214 ?b => ?a 1209 ?b 	0.83423913	0.827493261	0.872159091	307.0	371.0	352.0	?b	0.0	0.0	0.0
179	?b 1102 ?a => ?a 1274 ?b 	0.84876905	0.827428571	0.832183908	724.0	875.0	870.0	?a	0.0	0.0	0.0
216	?b 29 ?a => ?a 1248 ?b 	0.824104235	0.827338129	0.910727142	1265.0	1529.0	1389.0	?a	0.0	0.0	0.0
34	?b 1128 ?a => ?a 1158 ?b 	0.805219012	0.826794258	0.866599799	864.0	1045.0	997.0	?a	0.0	0.0	0.0
495	?b 441 ?a ?b 598 ?a => ?a 1200 ?b 	0.675749319	0.826666667	0.876325088	248.0	300.0	283.0	?a	0.0	0.0	0.0
296	?b 537 ?a ?a 921 ?b => ?a 1145 ?b 	0.59047619	0.826666667	0.826666667	62.0	75.0	75.0	?b	0.0	0.0	0.0
51	?b 1066 ?a => ?a 1127 ?b 	0.815737705	0.826578073	0.888571429	1244.0	1505.0	1400.0	?a	0.0	0.0	0.0
219	?b 1323 ?a => ?a 441 ?b 	0.688487585	0.826558266	0.889212828	305.0	369.0	343.0	?b	0.0	0.0	0.0
69	?b 512 ?a => ?a 598 ?b 	0.833333333	0.826558266	0.88150289	305.0	369.0	346.0	?b	0.0	0.0	0.0
221	?b 512 ?a => ?a 441 ?b 	0.688487585	0.826558266	0.889212828	305.0	369.0	343.0	?b	0.0	0.0	0.0
55	?b 23 ?a => ?a 1122 ?b 	0.821647677	0.826355223	0.837427423	1875.0	2269.0	2239.0	?a	0.0	0.0	0.0
164	?b 1162 ?a => ?a 13 ?b 	0.815511163	0.826190476	0.906005222	694.0	840.0	766.0	?a	0.0	0.0	0.0
101	?b 1114 ?a => ?a 1322 ?b 	0.837121212	0.826168224	0.986607143	442.0	535.0	448.0	?b	0.0	0.0	0.0
58	?b 1189 ?a => ?a 1120 ?b 	0.824435318	0.826131687	0.868108108	1606.0	1944.0	1850.0	?a	0.0	0.0	0.0
13	?b 1242 ?a => ?a 1185 ?b 	0.825206302	0.825825826	1.0	1100.0	1332.0	1100.0	?b	0.0	0.0	0.0
89	?b 1262 ?a => ?a 1150 ?b 	0.81369863	0.825688073	0.854676259	2970.0	3597.0	3475.0	?b	0.0	0.0	0.0
231	?b 1200 ?a => ?a 1214 ?b 	0.81671159	0.825613079	0.868194842	303.0	367.0	349.0	?b	0.0	0.0	0.0
248	?b 1200 ?a => ?a 1209 ?b 	0.823369565	0.825613079	0.860795455	303.0	367.0	352.0	?b	0.0	0.0	0.0
156	?b 1254 ?a => ?a 1299 ?b 	0.806818182	0.825581395	0.940397351	142.0	172.0	151.0	?b	0.0	0.0	0.0
260	?a 1145 ?b ?b 488 ?a => ?a 1187 ?b 	0.696078431	0.825581395	0.845238095	71.0	86.0	84.0	?b	0.0	0.0	0.0
131	?b 584 ?a => ?a 1086 ?b 	0.856470588	0.825396825	0.840646651	364.0	441.0	433.0	?a	0.0	0.0	0.0
14	?b 1298 ?a => ?a 1172 ?b 	0.809338521	0.825396825	0.854209446	416.0	504.0	487.0	?a	0.0	0.0	0.0
177	?b 1280 ?a => ?a 1280 ?b 	0.825221239	0.825221239	0.861431871	746.0	904.0	866.0	?a	0.0	0.0	0.0
208	?b 1185 ?a => ?a 1242 ?b 	0.825825826	0.825206302	1.0	1100.0	1333.0	1100.0	?a	0.0	0.0	0.0
268	?b 598 ?a => ?a 1200 ?b 	0.822888283	0.825136612	0.875362319	302.0	366.0	345.0	?a	0.0	0.0	0.0
458	?b 1200 ?a ?a 1214 ?b => ?a 441 ?b 	0.564334086	0.825082508	0.892857143	250.0	303.0	280.0	?b	0.0	0.0	0.0
341	?b 1200 ?a ?a 1209 ?b => ?a 598 ?b 	0.683060109	0.825082508	0.877192982	250.0	303.0	285.0	?b	0.0	0.0	0.0
214	?b 1306 ?a => ?a 1244 ?b 	0.820993031	0.824945295	0.854487761	1885.0	2285.0	2206.0	?a	0.0	0.0	0.0
347	?b 1159 ?a ?b 19 ?a => ?a 1159 ?b 	0.61254085	0.824807481	0.833055556	2999.0	3636.0	3600.0	?a	0.0	0.0	0.0
151	?b 1126 ?a => ?a 1099 ?b 	0.819371728	0.824769433	0.935724963	626.0	759.0	669.0	?a	0.0	0.0	0.0
40	?b 537 ?a => ?a 1145 ?b 	0.761904762	0.824742268	0.824742268	80.0	97.0	97.0	?b	0.0	0.0	0.0
8	?b 1120 ?a => ?a 1189 ?b 	0.826131687	0.824435318	0.868108108	1606.0	1948.0	1850.0	?b	0.0	0.0	0.0
446	?a 1276 ?b ?b 969 ?a => ?a 1239 ?b 	0.598039216	0.824324324	0.910447761	61.0	74.0	67.0	?a	0.0	0.0	0.0
150	?b 1248 ?a => ?a 29 ?b 	0.827338129	0.824104235	0.915340087	1265.0	1535.0	1382.0	?b	0.0	0.0	0.0
189	?b 519 ?a => ?a 1259 ?b 	0.801801802	0.824074074	0.978021978	89.0	108.0	91.0	?a	0.0	0.0	0.0
226	?b 1323 ?a => ?a 1214 ?b 	0.819407008	0.823848238	0.863636364	304.0	369.0	352.0	?b	0.0	0.0	0.0
91	?b 1277 ?a => ?a 586 ?b 	0.845896147	0.823817292	0.936920223	505.0	613.0	539.0	?b	0.0	0.0	0.0
36	?a 1187 ?b => ?a 1145 ?b 	0.8	0.823529412	0.823529412	84.0	102.0	102.0	?b	0.0	0.0	0.0
267	?b 1209 ?a => ?a 1200 ?b 	0.825613079	0.823369565	0.865714286	303.0	368.0	350.0	?a	0.0	0.0	0.0
123	?b 1209 ?a => ?a 512 ?b 	0.821138211	0.823369565	0.863247863	303.0	368.0	351.0	?a	0.0	0.0	0.0
374	?b 1262 ?a ?b 21 ?a => ?a 1301 ?b 	0.614744352	0.823248408	0.89137931	1034.0	1256.0	1160.0	?b	0.0	0.0	0.0
155	?b 1188 ?a => ?a 1081 ?b 	0.802681992	0.823182711	0.956621005	419.0	509.0	438.0	?b	0.0	0.0	0.0
113	?b 1146 ?a => ?a 1321 ?b 	0.833180568	0.822996831	0.869024857	1818.0	2209.0	2092.0	?a	0.0	0.0	0.0
483	?b 512 ?a ?a 598 ?b => ?a 1209 ?b 	0.682065217	0.82295082	0.862542955	251.0	305.0	291.0	?b	0.0	0.0	0.0
220	?b 1200 ?a => ?a 441 ?b 	0.681715576	0.822888283	0.885630499	302.0	367.0	341.0	?b	0.0	0.0	0.0
71	?b 1200 ?a => ?a 598 ?b 	0.825136612	0.822888283	0.87283237	302.0	367.0	346.0	?b	0.0	0.0	0.0
163	?b 349 ?a => ?a 1287 ?b 	0.859550562	0.822580645	0.884393064	153.0	186.0	173.0	?b	0.0	0.0	0.0
172	?b 1279 ?a => ?a 1279 ?b 	0.822580645	0.822580645	0.842975207	102.0	124.0	121.0	?a	0.0	0.0	0.0
149	?b 445 ?a => ?a 1008 ?b 	0.785714286	0.822429907	0.897959184	88.0	107.0	98.0	?a	0.0	0.0	0.0
195	?b 562 ?a => ?a 471 ?b 	0.792792793	0.822429907	0.988764045	88.0	107.0	89.0	?a	0.0	0.0	0.0
250	?a 598 ?b => ?a 1209 ?b 	0.817934783	0.822404372	0.862464183	301.0	366.0	349.0	?b	0.0	0.0	0.0
105	?b 1211 ?a => ?a 546 ?b 	0.778816199	0.822368421	0.856164384	250.0	304.0	292.0	?a	0.0	0.0	0.0
194	?b 1201 ?a => ?a 1251 ?b 	0.801980198	0.822335025	0.931034483	162.0	197.0	174.0	?a	0.0	0.0	0.0
223	?a 1214 ?b => ?a 441 ?b 	0.688487585	0.822102426	0.889212828	305.0	371.0	343.0	?b	0.0	0.0	0.0
217	?b 1118 ?a => ?a 1236 ?b 	0.818858561	0.821917808	0.941512126	660.0	803.0	701.0	?a	0.0	0.0	0.0
152	?b 1122 ?a => ?a 23 ?b 	0.826355223	0.821647677	0.841184388	1875.0	2282.0	2229.0	?b	0.0	0.0	0.0
83	?b 1159 ?a => ?a 1159 ?b 	0.821486928	0.821486928	0.830991736	4022.0	4896.0	4840.0	?a	0.0	0.0	0.0
148	?b 1224 ?a => ?a 1011 ?b 	0.808641975	0.821316614	0.906574394	262.0	319.0	289.0	?a	0.0	0.0	0.0
343	?b 1200 ?a ?a 441 ?b => ?a 598 ?b 	0.677595628	0.821192053	0.876325088	248.0	302.0	283.0	?b	0.0	0.0	0.0
459	?b 1200 ?a ?a 598 ?b => ?a 441 ?b 	0.559819413	0.821192053	0.888888889	248.0	302.0	279.0	?b	0.0	0.0	0.0
246	?b 512 ?a => ?a 1209 ?b 	0.823369565	0.821138211	0.860795455	303.0	369.0	352.0	?b	0.0	0.0	0.0
200	?b 1246 ?a => ?a 1246 ?b 	0.821100917	0.821100917	0.821100917	358.0	436.0	436.0	?a	0.0	0.0	0.0
336	?b 1179 ?a ?b 512 ?a => ?a 598 ?b 	0.702185792	0.821086262	0.883161512	257.0	313.0	291.0	?b	0.0	0.0	0.0
140	?b 1244 ?a => ?a 1306 ?b 	0.824945295	0.820993031	0.851784907	1885.0	2296.0	2213.0	?b	0.0	0.0	0.0
431	?b 1054 ?e ?e 1285 ?a => ?a 1258 ?b 	0.539215686	0.820895522	0.964912281	55.0	67.0	57.0	?a	0.0	0.0	0.0
428	?b 1054 ?f ?a 1285 ?f => ?a 1258 ?b 	0.539215686	0.820895522	0.964912281	55.0	67.0	57.0	?a	0.0	0.0	0.0
52	?b 1249 ?a => ?a 1123 ?b 	0.819484241	0.820659971	0.829586657	1144.0	1394.0	1379.0	?b	0.0	0.0	0.0
242	?b 1180 ?a => ?a 27 ?b 	0.817310815	0.820374898	0.834244986	5033.0	6135.0	6033.0	?b	0.0	0.0	0.0
65	?b 1069 ?a => ?a 1103 ?b 	0.853741497	0.820261438	0.836666667	251.0	306.0	300.0	?b	0.0	0.0	0.0
332	?e 1285 ?b ?e 539 ?a => ?a 304 ?b 	0.701923077	0.820224719	1.0	73.0	89.0	73.0	?b	0.0	0.0	0.0
325	?b 1285 ?f ?f 539 ?a => ?a 304 ?b 	0.701923077	0.820224719	1.0	73.0	89.0	73.0	?b	0.0	0.0	0.0
17	?b 577 ?a => ?a 1196 ?b 	0.779591837	0.819742489	1.0	191.0	233.0	191.0	?b	0.0	0.0	0.0
493	?b 1214 ?a ?b 441 ?a => ?a 1200 ?b 	0.68119891	0.819672131	0.871080139	250.0	305.0	287.0	?a	0.0	0.0	0.0
97	?b 598 ?a => ?a 1323 ?b 	0.81300813	0.819672131	0.869565217	300.0	366.0	345.0	?a	0.0	0.0	0.0
224	?a 598 ?b => ?a 441 ?b 	0.677200903	0.819672131	0.884955752	300.0	366.0	339.0	?b	0.0	0.0	0.0
202	?b 1123 ?a => ?a 1249 ?b 	0.820659971	0.819484241	0.838709677	1144.0	1396.0	1364.0	?a	0.0	0.0	0.0
96	?b 1214 ?a => ?a 1323 ?b 	0.823848238	0.819407008	0.858757062	304.0	371.0	354.0	?a	0.0	0.0	0.0
50	?b 1099 ?a => ?a 1126 ?b 	0.824769433	0.819371728	0.926035503	626.0	764.0	676.0	?b	0.0	0.0	0.0
492	?b 1214 ?a ?b 598 ?a => ?a 1200 ?b 	0.692098093	0.819354839	0.875862069	254.0	310.0	290.0	?a	0.0	0.0	0.0
318	?b 1148 ?f ?a 1290 ?f => ?a 1111 ?b 	0.577181208	0.819047619	0.884318766	344.0	420.0	389.0	?a	0.0	0.0	0.0
324	?b 1148 ?e ?e 1290 ?a => ?a 1111 ?b 	0.577181208	0.819047619	0.884318766	344.0	420.0	389.0	?a	0.0	0.0	0.0
59	?b 1236 ?a => ?a 1118 ?b 	0.821917808	0.818858561	0.94017094	660.0	806.0	702.0	?b	0.0	0.0	0.0
57	?b 1294 ?a => ?a 1119 ?b 	0.81294964	0.81884058	0.978354978	226.0	276.0	231.0	?a	0.0	0.0	0.0
308	?e 1186 ?a ?e 1216 ?b => ?a 1144 ?b 	0.65234375	0.818627451	1.0	167.0	204.0	167.0	?b	0.0	0.0	0.0
307	?f 1186 ?a ?b 1216 ?f => ?a 1144 ?b 	0.65234375	0.818627451	1.0	167.0	204.0	167.0	?b	0.0	0.0	0.0
263	?b 488 ?a ?a 921 ?b => ?a 1187 ?b 	0.617647059	0.818181818	0.84	63.0	77.0	75.0	?b	0.0	0.0	0.0
129	?b 1088 ?a => ?a 1088 ?b 	0.81799591	0.81799591	0.842105263	400.0	489.0	475.0	?b	0.0	0.0	0.0
384	?f 1285 ?b ?a 1285 ?f => ?a 1290 ?b 	0.802521008	0.817987152	1.0	382.0	467.0	382.0	?a	0.0	0.0	0.0
388	?e 1285 ?a ?e 1285 ?b => ?a 1290 ?b 	0.802521008	0.817987152	1.0	382.0	467.0	382.0	?a	0.0	0.0	0.0
380	?a 1285 ?f ?b 1285 ?f => ?a 1290 ?b 	0.802521008	0.817987152	1.0	382.0	467.0	382.0	?a	0.0	0.0	0.0
379	?f 1285 ?a ?b 1285 ?f => ?a 1290 ?b 	0.802521008	0.817987152	1.0	382.0	467.0	382.0	?a	0.0	0.0	0.0
162	?a 1285 ?b => ?a 1290 ?b 	0.802521008	0.817987152	1.0	382.0	467.0	382.0	?a	0.0	0.0	0.0
160	?b 1285 ?a => ?a 1290 ?b 	0.802521008	0.817987152	1.0	382.0	467.0	382.0	?a	0.0	0.0	0.0
73	?a 1209 ?b => ?a 598 ?b 	0.822404372	0.817934783	0.872463768	301.0	368.0	345.0	?b	0.0	0.0	0.0
87	?b 1238 ?a => ?a 574 ?b 	0.811808118	0.817843866	0.94017094	220.0	269.0	234.0	?b	0.0	0.0	0.0
165	?b 1121 ?a => ?a 25 ?b 	0.827682186	0.81775	0.856955724	3271.0	4000.0	3817.0	?a	0.0	0.0	0.0
346	?a 1209 ?b ?a 441 ?b => ?a 598 ?b 	0.68579235	0.817589577	0.87456446	251.0	307.0	287.0	?b	0.0	0.0	0.0
95	?b 27 ?a => ?a 1180 ?b 	0.820374898	0.817310815	0.829980211	5033.0	6158.0	6064.0	?a	0.0	0.0	0.0
159	?b 1166 ?a => ?a 1292 ?b 	0.828651685	0.817174515	0.945512821	295.0	361.0	312.0	?b	0.0	0.0	0.0
339	?b 1179 ?a ?a 1209 ?b => ?a 598 ?b 	0.707650273	0.8170347	0.877966102	259.0	317.0	295.0	?b	0.0	0.0	0.0
128	?b 21 ?a => ?a 1301 ?b 	0.812128419	0.816985646	0.886437378	1366.0	1672.0	1541.0	?b	0.0	0.0	0.0
56	?b 1245 ?a => ?a 1124 ?b 	0.799014239	0.816909295	0.911875	1459.0	1786.0	1600.0	?a	0.0	0.0	0.0
135	?b 1157 ?a => ?a 1307 ?b 	0.813671444	0.816823464	0.935361217	1476.0	1807.0	1578.0	?a	0.0	0.0	0.0
265	?b 1214 ?a => ?a 1200 ?b 	0.825613079	0.81671159	0.868194842	303.0	371.0	349.0	?a	0.0	0.0	0.0
167	?b 1181 ?a => ?a 1282 ?b 	0.816546763	0.816546763	0.876447876	227.0	278.0	259.0	?b	0.0	0.0	0.0
6	?b 1282 ?a => ?a 1181 ?b 	0.816546763	0.816546763	0.879844961	227.0	278.0	258.0	?a	0.0	0.0	0.0
193	?b 1252 ?a => ?a 1252 ?b 	0.816479401	0.816479401	0.816479401	654.0	801.0	801.0	?b	0.0	0.0	0.0
130	?b 1005 ?a => ?a 1087 ?b 	0.85106383	0.816326531	0.99009901	200.0	245.0	202.0	?a	0.0	0.0	0.0
63	?b 1148 ?a => ?a 1111 ?b 	0.805369128	0.816326531	0.867992767	480.0	588.0	553.0	?a	0.0	0.0	0.0
241	?b 1218 ?a => ?a 1218 ?b 	0.815884477	0.815884477	0.837657524	1130.0	1385.0	1349.0	?b	0.0	0.0	0.0
146	?b 1127 ?a => ?a 1066 ?b 	0.826578073	0.815737705	0.88101983	1244.0	1525.0	1412.0	?b	0.0	0.0	0.0
124	?a 1323 ?b => ?a 512 ?b 	0.815718157	0.815718157	0.862464183	301.0	369.0	349.0	?a	0.0	0.0	0.0
100	?a 512 ?b => ?a 1323 ?b 	0.815718157	0.815718157	0.864942529	301.0	369.0	348.0	?a	0.0	0.0	0.0
86	?b 1164 ?a => ?a 581 ?b 	0.7875	0.815533981	0.974854932	504.0	618.0	517.0	?a	0.0	0.0	0.0
24	?b 13 ?a => ?a 1162 ?b 	0.826190476	0.815511163	0.90482399	694.0	851.0	767.0	?b	0.0	0.0	0.0
373	?a 1150 ?b ?b 21 ?a => ?a 1301 ?b 	0.619500595	0.814698984	0.888320546	1042.0	1279.0	1173.0	?b	0.0	0.0	0.0
178	?b 1270 ?a => ?a 1270 ?b 	0.814569536	0.814569536	0.854166667	246.0	302.0	288.0	?a	0.0	0.0	0.0
37	?a 921 ?b => ?a 1145 ?b 	0.752380952	0.81443299	0.81443299	79.0	97.0	97.0	?b	0.0	0.0	0.0
157	?b 1257 ?a => ?a 1297 ?b 	0.842857143	0.813793103	0.959349593	118.0	145.0	123.0	?a	0.0	0.0	0.0
303	?f 1111 ?a ?b 1285 ?f => ?a 1148 ?b 	0.542517007	0.81377551	0.859838275	319.0	392.0	371.0	?b	0.0	0.0	0.0
302	?e 1111 ?a ?e 1285 ?b => ?a 1148 ?b 	0.542517007	0.81377551	0.859838275	319.0	392.0	371.0	?b	0.0	0.0	0.0
323	?b 1148 ?e ?e 1285 ?a => ?a 1111 ?b 	0.535234899	0.81377551	0.88121547	319.0	392.0	362.0	?a	0.0	0.0	0.0
320	?b 1148 ?f ?a 1285 ?f => ?a 1111 ?b 	0.535234899	0.81377551	0.88121547	319.0	392.0	362.0	?a	0.0	0.0	0.0
272	?b 1150 ?a => ?a 1262 ?b 	0.825688073	0.81369863	0.845431255	2970.0	3650.0	3513.0	?a	0.0	0.0	0.0
46	?b 1307 ?a => ?a 1157 ?b 	0.816823464	0.813671444	0.934768841	1476.0	1814.0	1579.0	?b	0.0	0.0	0.0
201	?b 19 ?a => ?a 19 ?b 	0.813573883	0.813573883	0.820535037	7576.0	9312.0	9233.0	?b	0.0	0.0	0.0
112	?b 429 ?a => ?a 534 ?b 	0.834821429	0.813043478	0.930348259	187.0	230.0	201.0	?b	0.0	0.0	0.0
72	?b 1323 ?a => ?a 598 ?b 	0.819672131	0.81300813	0.867052023	300.0	369.0	346.0	?b	0.0	0.0	0.0
487	?f 1184 ?a ?b 1290 ?f => ?a 1230 ?b 	0.566922421	0.812958435	0.834378921	665.0	818.0	797.0	?b	0.0	0.0	0.0
500	?e 1184 ?a ?e 1290 ?b => ?a 1230 ?b 	0.566922421	0.812958435	0.834378921	665.0	818.0	797.0	?b	0.0	0.0	0.0
173	?b 1119 ?a => ?a 1294 ?b 	0.81884058	0.81294964	0.99122807	226.0	278.0	228.0	?b	0.0	0.0	0.0
185	?b 1177 ?a => ?a 1268 ?b 	0.867924528	0.812720848	0.923694779	230.0	283.0	249.0	?b	0.0	0.0	0.0
259	?a 1145 ?b ?b 537 ?a => ?a 1187 ?b 	0.637254902	0.8125	0.844155844	65.0	80.0	77.0	?b	0.0	0.0	0.0
16	?b 591 ?a => ?a 391 ?b 	0.769736842	0.8125	1.0	117.0	144.0	117.0	?b	0.0	0.0	0.0
262	?b 1184 ?a => ?a 1230 ?b 	0.786018755	0.812334802	0.836660617	922.0	1135.0	1102.0	?b	0.0	0.0	0.0
186	?b 1301 ?a => ?a 21 ?b 	0.816985646	0.812128419	0.881290323	1366.0	1682.0	1550.0	?a	0.0	0.0	0.0
206	?b 574 ?a => ?a 1238 ?b 	0.817843866	0.811808118	0.905349794	220.0	271.0	243.0	?a	0.0	0.0	0.0
43	?b 1186 ?a => ?a 1144 ?b 	0.7734375	0.81147541	1.0	198.0	244.0	198.0	?b	0.0	0.0	0.0
25	?b 1152 ?a => ?a 1156 ?b 	0.796437659	0.810880829	0.871866295	313.0	386.0	359.0	?a	0.0	0.0	0.0
166	?b 1172 ?a => ?a 1298 ?b 	0.825396825	0.809338521	0.822134387	416.0	514.0	506.0	?b	0.0	0.0	0.0
108	?b 1149 ?a => ?a 1313 ?b 	0.848275862	0.809210526	0.942528736	246.0	304.0	261.0	?b	0.0	0.0	0.0
420	?a 1262 ?b ?b 1301 ?a => ?a 21 ?b 	0.618421053	0.809076682	0.881500426	1034.0	1278.0	1173.0	?a	0.0	0.0	0.0
485	?f 1184 ?a ?b 1285 ?f => ?a 1230 ?b 	0.53026428	0.808842653	0.833780161	622.0	769.0	746.0	?b	0.0	0.0	0.0
489	?e 1184 ?a ?e 1285 ?b => ?a 1230 ?b 	0.53026428	0.808842653	0.833780161	622.0	769.0	746.0	?b	0.0	0.0	0.0
213	?b 1011 ?a => ?a 1224 ?b 	0.821316614	0.808641975	0.912891986	262.0	324.0	287.0	?b	0.0	0.0	0.0
92	?b 1319 ?a => ?a 1329 ?b 	0.850649351	0.808641975	0.935714286	131.0	162.0	140.0	?b	0.0	0.0	0.0
235	?b 503 ?a => ?a 432 ?b 	0.800947867	0.80861244	0.832512315	169.0	209.0	203.0	?a	0.0	0.0	0.0
203	?b 1078 ?a => ?a 474 ?b 	0.830985915	0.808219178	0.813793103	118.0	146.0	145.0	?b	0.0	0.0	0.0
127	?b 1168 ?a => ?a 510 ?b 	0.771535581	0.807843137	0.882226981	412.0	510.0	467.0	?b	0.0	0.0	0.0
191	?b 1299 ?a => ?a 1254 ?b 	0.825581395	0.806818182	0.922077922	142.0	176.0	154.0	?a	0.0	0.0	0.0
