Loading files... 
  Starting train.txt
  Finished train.txt, still running: 0
Loaded 99783 facts in 0.28 s using -99 MB
Using HeadCoverage as pruning metric with minimum threshold 0.5
Using recursivity limit 3
Default mining assistant that defines support by counting support on both head variables
Filtering on standard confidence with minimum threshold 0.5
Filtering on PCA confidence with minimum threshold 0.7
Constants in the arguments of relations are disabled
Lossless (query refinement) heuristics enabled
Starting the mining phase... Using 8 threads
Rule	Head Coverage	Std Confidence	PCA Confidence	Positive Examples	Body size	PCA Body size	Functional variable	Std. Lower Bound	PCA Lower Bound	PCA Conf estimation
?a  1147  ?f  ?b  1202  ?f   => ?a  1147  ?b	0.808857809	1	1	347	347	347	?a	0.0	0.0	0.0
?a  1202  ?f  ?b  1202  ?f   => ?a  1147  ?b	0.808857809	0.814553991	1	347	426	347	?a	0.0	0.0	0.0
?e  1147  ?a  ?e  1147  ?b   => ?a  1147  ?b	1	1	1	429	429	429	?a	0.0	0.0	0.0
?e  1147  ?b  ?e  1202  ?a   => ?a  1147  ?b	0.808857809	1	1	347	347	347	?a	0.0	0.0	0.0
?e  1147  ?b  ?a  1147  ?e   => ?a  1147  ?b	1	1	1	429	429	429	?a	0.0	0.0	0.0
?e  1147  ?b  ?a  1202  ?e   => ?a  1147  ?b	0.808857809	1	1	347	347	347	?a	0.0	0.0	0.0
?f  1202  ?b  ?a  1202  ?f   => ?a  1147  ?b	0.808857809	0.814553991	1	347	426	347	?a	0.0	0.0	0.0
?e  1202  ?a  ?e  1202  ?b   => ?a  1147  ?b	0.808857809	0.814553991	1	347	426	347	?a	0.0	0.0	0.0
?e  1147  ?a  ?e  1202  ?b   => ?a  1147  ?b	0.808857809	1	1	347	347	347	?a	0.0	0.0	0.0
?a  1147  ?e  ?e  1202  ?b   => ?a  1147  ?b	0.808857809	1	1	347	347	347	?a	0.0	0.0	0.0
?a  1141  ?f  ?b  1141  ?f   => ?a  1141  ?b	1	1	1	399	399	399	?a	0.0	0.0	0.0
?f  1141  ?b  ?a  1141  ?f   => ?a  1141  ?b	1	1	1	399	399	399	?a	0.0	0.0	0.0
?f  1141  ?a  ?b  1293  ?f   => ?a  1135  ?b	0.674008811	0.788659794	1	153	194	153	?a	0.0	0.0	0.0
?a  1141  ?f  ?b  1293  ?f   => ?a  1135  ?b	0.674008811	0.788659794	1	153	194	153	?a	0.0	0.0	0.0
?e  1141  ?a  ?e  1141  ?b   => ?a  1141  ?b	1	1	1	399	399	399	?a	0.0	0.0	0.0
?f  1135  ?b  ?a  1141  ?f   => ?a  1135  ?b	0.832599119	1	1	189	189	189	?a	0.0	0.0	0.0
?f  1141  ?a  ?b  1141  ?f   => ?a  1141  ?b	1	1	1	399	399	399	?a	0.0	0.0	0.0
?e  1135  ?b  ?e  1141  ?a   => ?a  1135  ?b	0.832599119	1	1	189	189	189	?a	0.0	0.0	0.0
?f  1133  ?b  ?a  1147  ?f   => ?a  1133  ?b	0.766304348	1	1	141	141	141	?a	0.0	0.0	0.0
?f  1133  ?b  ?a  1202  ?f   => ?a  1133  ?b	0.717391304	1	1	132	132	132	?a	0.0	0.0	0.0
?e  1133  ?b  ?e  1147  ?a   => ?a  1133  ?b	0.766304348	1	1	141	141	141	?a	0.0	0.0	0.0
?e  1133  ?b  ?e  1202  ?a   => ?a  1133  ?b	0.717391304	1	1	132	132	132	?a	0.0	0.0	0.0
?f  1119  ?b  ?a  1147  ?f   => ?a  1119  ?b	0.708333333	1	1	136	136	136	?a	0.0	0.0	0.0
?a  1147  ?f  ?b  578  ?f   => ?a  1119  ?b	0.5625	0.818181818	0.892561983	108	132	121	?a	0.0	0.0	0.0
?f  1202  ?a  ?b  578  ?f   => ?a  1119  ?b	0.567708333	0.819548872	0.900826446	109	133	121	?a	0.0	0.0	0.0
?f  1147  ?a  ?b  578  ?f   => ?a  1119  ?b	0.5625	0.818181818	0.892561983	108	132	121	?a	0.0	0.0	0.0
?a  1202  ?f  ?b  578  ?f   => ?a  1119  ?b	0.567708333	0.819548872	0.900826446	109	133	121	?a	0.0	0.0	0.0
?e  1119  ?b  ?e  1147  ?a   => ?a  1119  ?b	0.708333333	1	1	136	136	136	?a	0.0	0.0	0.0
?e  1119  ?b  ?e  1202  ?a   => ?a  1119  ?b	0.692708333	1	1	133	133	133	?a	0.0	0.0	0.0
?e  1119  ?b  ?a  1202  ?e   => ?a  1119  ?b	0.692708333	1	1	133	133	133	?a	0.0	0.0	0.0
?f  1151  ?b  ?a  748  ?f   => ?a  1151  ?b	0.979591837	0.827586207	0.827586207	144	174	174	?b	0.0	0.0	0.0
?e  1151  ?b  ?e  748  ?a   => ?a  1151  ?b	0.986394558	0.814606742	0.814606742	145	178	178	?b	0.0	0.0	0.0
?b  1110  ?f  ?f  1147  ?a   => ?a  1168  ?b	0.537356322	0.815406977	0.946037099	561	688	593	?b	0.0	0.0	0.0
?b  1110  ?f  ?f  1202  ?a   => ?a  1168  ?b	0.525862069	0.821856287	0.944922547	549	668	581	?b	0.0	0.0	0.0
?b  1110  ?f  ?a  1147  ?f   => ?a  1168  ?b	0.537356322	0.815406977	0.946037099	561	688	593	?b	0.0	0.0	0.0
?a  1147  ?f  ?f  1168  ?b   => ?a  1168  ?b	0.661877395	1	1	691	691	691	?b	0.0	0.0	0.0
?e  1147  ?a  ?e  1168  ?b   => ?a  1168  ?b	0.661877395	1	1	691	691	691	?b	0.0	0.0	0.0
?e  1168  ?b  ?e  1202  ?a   => ?a  1168  ?b	0.642720307	1	1	671	671	671	?b	0.0	0.0	0.0
?e  1168  ?b  ?a  1202  ?e   => ?a  1168  ?b	0.642720307	1	1	671	671	671	?b	0.0	0.0	0.0
?f  1147  ?a  ?b  502  ?f   => ?a  1140  ?b	0.577586207	0.784543326	0.835411471	335	427	401	?a	0.0	0.0	0.0
?f  1202  ?a  ?b  502  ?f   => ?a  1140  ?b	0.570689655	0.775175644	0.829573935	331	427	399	?a	0.0	0.0	0.0
?a  1147  ?f  ?b  502  ?f   => ?a  1140  ?b	0.577586207	0.784543326	0.835411471	335	427	401	?a	0.0	0.0	0.0
?b  1110  ?f  ?a  1202  ?f   => ?a  1168  ?b	0.525862069	0.821856287	0.944922547	549	668	581	?b	0.0	0.0	0.0
?a  1202  ?f  ?b  502  ?f   => ?a  1140  ?b	0.570689655	0.775175644	0.829573935	331	427	399	?a	0.0	0.0	0.0
?f  1140  ?b  ?a  1147  ?f   => ?a  1140  ?b	0.705172414	1	1	409	409	409	?a	0.0	0.0	0.0
?e  1140  ?b  ?e  1202  ?a   => ?a  1140  ?b	0.70862069	1	1	411	411	411	?a	0.0	0.0	0.0
?f  1140  ?b  ?a  1202  ?f   => ?a  1140  ?b	0.70862069	1	1	411	411	411	?a	0.0	0.0	0.0
?e  1140  ?b  ?e  1147  ?a   => ?a  1140  ?b	0.705172414	1	1	409	409	409	?a	0.0	0.0	0.0
?f  1168  ?a  ?b  1202  ?f   => ?a  1110  ?b	0.524856597	0.818181818	0.943298969	549	671	582	?a	0.0	0.0	0.0
?b  1147  ?f  ?f  1168  ?a   => ?a  1110  ?b	0.536328872	0.81186686	0.942857143	561	691	595	?a	0.0	0.0	0.0
?a  1110  ?f  ?b  1147  ?f   => ?a  1110  ?b	0.657743786	1	1	688	688	688	?a	0.0	0.0	0.0
?a  1110  ?f  ?f  1147  ?b   => ?a  1110  ?b	0.657743786	1	1	688	688	688	?a	0.0	0.0	0.0
?f  1119  ?a  ?b  1202  ?f   => ?a  578  ?b	0.589189189	0.819548872	0.900826446	109	133	121	?b	0.0	0.0	0.0
?a  1110  ?f  ?f  1202  ?b   => ?a  1110  ?b	0.638623327	1	1	668	668	668	?a	0.0	0.0	0.0
?b  1202  ?f  ?a  578  ?f   => ?a  578  ?b	0.718918919	1	1	133	133	133	?b	0.0	0.0	0.0
?b  1147  ?f  ?a  578  ?f   => ?a  578  ?b	0.713513514	1	1	132	132	132	?b	0.0	0.0	0.0
?f  1119  ?a  ?b  1147  ?f   => ?a  578  ?b	0.583783784	0.794117647	0.870967742	108	136	124	?b	0.0	0.0	0.0
?e  1202  ?b  ?a  578  ?e   => ?a  578  ?b	0.718918919	1	1	133	133	133	?b	0.0	0.0	0.0
?e  1119  ?a  ?e  1202  ?b   => ?a  578  ?b	0.589189189	0.819548872	0.900826446	109	133	121	?b	0.0	0.0	0.0
?e  1147  ?b  ?e  1168  ?a   => ?a  1110  ?b	0.536328872	0.81186686	0.942857143	561	691	595	?a	0.0	0.0	0.0
?f  1147  ?b  ?a  578  ?f   => ?a  578  ?b	0.713513514	1	1	132	132	132	?b	0.0	0.0	0.0
?e  1119  ?a  ?e  1147  ?b   => ?a  578  ?b	0.583783784	0.794117647	0.870967742	108	136	124	?b	0.0	0.0	0.0
?b  1202  ?f  ?a  563  ?f   => ?a  563  ?b	0.744791667	1	1	143	143	143	?b	0.0	0.0	0.0
?b  1147  ?f  ?a  563  ?f   => ?a  563  ?b	0.791666667	1	1	152	152	152	?b	0.0	0.0	0.0
?e  1202  ?b  ?a  563  ?e   => ?a  563  ?b	0.744791667	1	1	143	143	143	?b	0.0	0.0	0.0
?e  1168  ?a  ?e  1202  ?b   => ?a  1110  ?b	0.524856597	0.818181818	0.943298969	549	671	582	?a	0.0	0.0	0.0
?a  1250  ?b  ?b  1279  ?a   => ?a  1310  ?b	0.626582278	0.872246696	0.938388626	198	227	211	?a	0.0	0.0	0.0
?a  1261  ?b  ?b  1279  ?a   => ?a  1310  ?b	0.601265823	0.855855856	0.917874396	190	222	207	?a	0.0	0.0	0.0
?e  1147  ?b  ?a  563  ?e   => ?a  563  ?b	0.791666667	1	1	152	152	152	?b	0.0	0.0	0.0
?b  1275  ?a  ?b  1279  ?a   => ?a  1310  ?b	0.585443038	0.856481481	0.925	185	216	200	?a	0.0	0.0	0.0
?a  1250  ?b  ?b  1275  ?a   => ?a  1310  ?b	0.60443038	0.884259259	0.93627451	191	216	204	?a	0.0	0.0	0.0
?a  1057  ?b  ?b  1275  ?a   => ?a  1310  ?b	0.563291139	0.868292683	0.931937173	178	205	191	?a	0.0	0.0	0.0
?b  1275  ?a  ?b  1280  ?a   => ?a  1310  ?b	0.556962025	0.846153846	0.921465969	176	208	191	?a	0.0	0.0	0.0
?a  1261  ?b  ?b  1275  ?a   => ?a  1310  ?b	0.550632911	0.865671642	0.930481283	174	201	187	?a	0.0	0.0	0.0
?a  1250  ?b  ?b  508  ?a   => ?a  1310  ?b	0.632911392	0.884955752	0.930232558	200	226	215	?a	0.0	0.0	0.0
?a  1057  ?b  ?a  1250  ?b   => ?a  1310  ?b	0.607594937	0.876712329	0.932038835	192	219	206	?a	0.0	0.0	0.0
?a  1250  ?b  ?a  1261  ?b   => ?a  1310  ?b	0.607594937	0.880733945	0.936585366	192	218	205	?a	0.0	0.0	0.0
?f  1084  ?b  ?a  1141  ?f   => ?a  1084  ?b	0.504587156	1	1	110	110	110	?b	0.0	0.0	0.0
?b  1250  ?a  ?a  1280  ?b   => ?a  508  ?b	0.70411985	0.824561404	0.917073171	188	228	205	?b	0.0	0.0	0.0
?b  1250  ?a  ?b  1310  ?a   => ?a  508  ?b	0.74906367	0.840336134	0.921658986	200	238	217	?b	0.0	0.0	0.0
?e  1084  ?b  ?e  1141  ?a   => ?a  1084  ?b	0.504587156	1	1	110	110	110	?b	0.0	0.0	0.0
?b  1261  ?a  ?a  1280  ?b   => ?a  508  ?b	0.677902622	0.837962963	0.928205128	181	216	195	?b	0.0	0.0	0.0
?a  1261  ?b  ?b  1279  ?a   => ?a  1057  ?b	0.702290076	0.828828829	0.888888889	184	222	207	?a	0.0	0.0	0.0
?b  1279  ?a  ?b  1280  ?a   => ?a  1057  ?b	0.713740458	0.813043478	0.89047619	187	230	210	?a	0.0	0.0	0.0
?b  1275  ?a  ?b  1279  ?a   => ?a  1057  ?b	0.683206107	0.828703704	0.895	179	216	200	?a	0.0	0.0	0.0
?b  1275  ?a  ?b  1280  ?a   => ?a  1057  ?b	0.648854962	0.817307692	0.894736842	170	208	190	?a	0.0	0.0	0.0
?b  1275  ?a  ?a  1310  ?b   => ?a  1057  ?b	0.679389313	0.706349206	0.885572139	178	252	201	?a	0.0	0.0	0.0
?a  1280  ?b  ?b  1310  ?a   => ?a  508  ?b	0.68164794	0.823529412	0.919191919	182	221	198	?b	0.0	0.0	0.0
?a  1261  ?b  ?b  1275  ?a   => ?a  1057  ?b	0.629770992	0.820895522	0.891891892	165	201	185	?a	0.0	0.0	0.0
?f  1140  ?a  ?b  1202  ?f   => ?a  502  ?b	0.559121622	0.805352798	0.871052632	331	411	380	?b	0.0	0.0	0.0
?b  1202  ?f  ?a  502  ?f   => ?a  502  ?b	0.721283784	1	1	427	427	427	?b	0.0	0.0	0.0
?b  1147  ?f  ?a  502  ?f   => ?a  502  ?b	0.721283784	1	1	427	427	427	?b	0.0	0.0	0.0
?f  1140  ?a  ?b  1147  ?f   => ?a  502  ?b	0.565878378	0.819070905	0.879265092	335	409	381	?b	0.0	0.0	0.0
?e  1140  ?a  ?e  1202  ?b   => ?a  502  ?b	0.559121622	0.805352798	0.871052632	331	411	380	?b	0.0	0.0	0.0
?e  1202  ?b  ?a  502  ?e   => ?a  502  ?b	0.721283784	1	1	427	427	427	?b	0.0	0.0	0.0
?e  1140  ?a  ?e  1147  ?b   => ?a  502  ?b	0.565878378	0.819070905	0.879265092	335	409	381	?b	0.0	0.0	0.0
?e  1147  ?b  ?a  502  ?e   => ?a  502  ?b	0.721283784	1	1	427	427	427	?b	0.0	0.0	0.0
?a  1110  ?f  ?b  1202  ?f   => ?a  1110  ?b	0.638623327	1	1	668	668	668	?a	0.0	0.0	0.0
?b  1141  ?f  ?a  1293  ?f   => ?a  1293  ?b	0.818565401	1	1	194	194	194	?b	0.0	0.0	0.0
?f  1141  ?b  ?a  1293  ?f   => ?a  1293  ?b	0.818565401	1	1	194	194	194	?b	0.0	0.0	0.0
?e  1135  ?a  ?e  1141  ?b   => ?a  1293  ?b	0.64556962	0.80952381	1	153	189	153	?b	0.0	0.0	0.0
?b  1250  ?a  ?a  1279  ?b   => ?a  1280  ?b	0.729323308	0.854625551	0.923809524	194	227	210	?b	0.0	0.0	0.0
?b  1250  ?a  ?a  1275  ?b   => ?a  1280  ?b	0.676691729	0.833333333	0.918367347	180	216	196	?b	0.0	0.0	0.0
?b  1250  ?a  ?b  1261  ?a   => ?a  1280  ?b	0.691729323	0.844036697	0.92	184	218	200	?b	0.0	0.0	0.0
?b  1261  ?a  ?a  1279  ?b   => ?a  1280  ?b	0.710526316	0.851351351	0.926470588	189	222	204	?b	0.0	0.0	0.0
?a  1275  ?b  ?a  1279  ?b   => ?a  1280  ?b	0.680451128	0.837962963	0.909547739	181	216	199	?b	0.0	0.0	0.0
?b  1057  ?a  ?a  1275  ?b   => ?a  1280  ?b	0.639097744	0.829268293	0.913978495	170	205	186	?b	0.0	0.0	0.0
?b  1261  ?a  ?a  1275  ?b   => ?a  1280  ?b	0.635338346	0.84079602	0.928571429	169	201	182	?b	0.0	0.0	0.0
?a  1280  ?b  ?b  1310  ?a   => ?a  1279  ?b	0.706959707	0.873303167	0.923444976	193	221	209	?b	0.0	0.0	0.0
?f  1135  ?a  ?b  1141  ?f   => ?a  1293  ?b	0.64556962	0.80952381	1	153	189	153	?b	0.0	0.0	0.0
?b  1057  ?a  ?b  1250  ?a   => ?a  1280  ?b	0.684210526	0.831050228	0.91	182	219	200	?b	0.0	0.0	0.0
?a  1275  ?b  ?a  1280  ?b   => ?a  1279  ?b	0.663003663	0.870192308	0.918781726	181	208	197	?b	0.0	0.0	0.0
?b  1261  ?a  ?a  1280  ?b   => ?a  1279  ?b	0.692307692	0.875	0.92195122	189	216	205	?b	0.0	0.0	0.0
?b  1057  ?a  ?a  1280  ?b   => ?a  1279  ?b	0.684981685	0.865740741	0.921182266	187	216	203	?b	0.0	0.0	0.0
?b  1057  ?a  ?a  1275  ?b   => ?a  1279  ?b	0.655677656	0.873170732	0.932291667	179	205	192	?b	0.0	0.0	0.0
?b  1057  ?a  ?b  1261  ?a   => ?a  1279  ?b	0.673992674	0.867924528	0.915422886	184	212	201	?b	0.0	0.0	0.0
?b  1261  ?a  ?a  1275  ?b   => ?a  1279  ?b	0.637362637	0.865671642	0.915789474	174	201	190	?b	0.0	0.0	0.0
?a  1275  ?b  ?b  1310  ?a   => ?a  1279  ?b	0.677655678	0.734126984	0.915841584	185	252	202	?b	0.0	0.0	0.0
?a  1279  ?b  ?b  1310  ?a   => ?a  1275  ?b	0.618729097	0.800865801	0.885167464	185	231	209	?b	0.0	0.0	0.0
?a  1280  ?b  ?b  1310  ?a   => ?a  1275  ?b	0.588628763	0.79638009	0.888888889	176	221	198	?b	0.0	0.0	0.0
?b  1057  ?a  ?b  1310  ?a   => ?a  1275  ?b	0.595317726	0.801801802	0.881188119	178	222	202	?b	0.0	0.0	0.0
?b  1310  ?a  ?a  508  ?b   => ?a  1275  ?b	0.612040134	0.806167401	0.884057971	183	227	207	?b	0.0	0.0	0.0
?b  1250  ?a  ?a  1279  ?b   => ?a  1275  ?b	0.608695652	0.801762115	0.892156863	182	227	204	?b	0.0	0.0	0.0
?b  1250  ?a  ?a  508  ?b   => ?a  1275  ?b	0.605351171	0.800884956	0.887254902	181	226	204	?b	0.0	0.0	0.0
?b  1057  ?a  ?b  1261  ?a   => ?a  1275  ?b	0.551839465	0.778301887	0.873015873	165	212	189	?b	0.0	0.0	0.0
?b  1261  ?a  ?a  1280  ?b   => ?a  1275  ?b	0.565217391	0.782407407	0.884816754	169	216	191	?b	0.0	0.0	0.0
?a  1279  ?b  ?a  508  ?b   => ?a  1275  ?b	0.605351171	0.804444444	0.887254902	181	225	204	?b	0.0	0.0	0.0
?a  1279  ?b  ?a  1280  ?b   => ?a  1275  ?b	0.605351171	0.786956522	0.882926829	181	230	205	?b	0.0	0.0	0.0
?a  1280  ?b  ?a  508  ?b   => ?a  1275  ?b	0.578595318	0.789954338	0.882653061	173	219	196	?b	0.0	0.0	0.0
?b  1202  ?f  ?a  1277  ?f   => ?a  1277  ?b	0.559006211	1	1	90	90	90	?b	0.0	0.0	0.0
?f  1147  ?b  ?a  1277  ?f   => ?a  1277  ?b	0.565217391	1	1	91	91	91	?b	0.0	0.0	0.0
?f  1202  ?b  ?a  1277  ?f   => ?a  1277  ?b	0.559006211	1	1	90	90	90	?b	0.0	0.0	0.0
?b  1147  ?f  ?a  1277  ?f   => ?a  1277  ?b	0.565217391	1	1	91	91	91	?b	0.0	0.0	0.0
?b  1279  ?a  ?a  1310  ?b   => ?a  1261  ?b	0.733590734	0.822510823	0.875576037	190	231	217	?a	0.0	0.0	0.0
?a  1057  ?b  ?b  1279  ?a   => ?a  1261  ?b	0.71042471	0.825112108	0.876190476	184	223	210	?a	0.0	0.0	0.0
?a  1250  ?b  ?b  1279  ?a   => ?a  1261  ?b	0.702702703	0.801762115	0.875	182	227	208	?a	0.0	0.0	0.0
?b  1279  ?a  ?b  1280  ?a   => ?a  1261  ?b	0.72972973	0.82173913	0.891509434	189	230	212	?a	0.0	0.0	0.0
?b  1057  ?a  ?b  1250  ?a   => ?a  1275  ?b	0.578595318	0.789954338	0.878172589	173	219	197	?b	0.0	0.0	0.0
?b  1057  ?a  ?a  1279  ?b   => ?a  1275  ?b	0.598662207	0.802690583	0.890547264	179	223	201	?b	0.0	0.0	0.0
?b  1057  ?a  ?a  1280  ?b   => ?a  1275  ?b	0.568561873	0.787037037	0.880829016	170	216	193	?b	0.0	0.0	0.0
?a  1250  ?b  ?b  1280  ?a   => ?a  1261  ?b	0.71042471	0.807017544	0.884615385	184	228	208	?a	0.0	0.0	0.0
?a  1057  ?b  ?b  508  ?a   => ?a  1261  ?b	0.694980695	0.825688073	0.873786408	180	218	206	?a	0.0	0.0	0.0
?b  1250  ?a  ?a  1280  ?b   => ?a  1275  ?b	0.602006689	0.789473684	0.886699507	180	228	203	?b	0.0	0.0	0.0
?a  1160  ?f  ?f  1239  ?b   => ?a  1251  ?b	0.654285714	0.755775578	0.758278146	229	303	302	?a	0.0	0.0	0.0
?a  1160  ?f  ?b  1160  ?f   => ?a  1251  ?b	0.637142857	0.748322148	0.750841751	223	298	297	?a	0.0	0.0	0.0
?b  1280  ?a  ?a  1310  ?b   => ?a  1261  ?b	0.694980695	0.814479638	0.882352941	180	221	204	?a	0.0	0.0	0.0
?b  1280  ?a  ?b  508  ?a   => ?a  1261  ?b	0.698841699	0.826484018	0.887254902	181	219	204	?a	0.0	0.0	0.0
?b  1160  ?e  ?e  1239  ?a   => ?a  1251  ?b	0.657142857	0.759075908	0.761589404	230	303	302	?a	0.0	0.0	0.0
?b  1280  ?a  ?a  1310  ?b   => ?a  1250  ?b	0.715328467	0.886877828	0.942307692	196	221	208	?a	0.0	0.0	0.0
?a  1261  ?b  ?b  1280  ?a   => ?a  1250  ?b	0.671532847	0.851851852	0.924623116	184	216	199	?a	0.0	0.0	0.0
?b  1275  ?a  ?b  1280  ?a   => ?a  1250  ?b	0.656934307	0.865384615	0.9375	180	208	192	?a	0.0	0.0	0.0
?a  1310  ?b  ?b  508  ?a   => ?a  1250  ?b	0.729927007	0.881057269	0.930232558	200	227	215	?a	0.0	0.0	0.0
?a  1261  ?b  ?b  1275  ?a   => ?a  1250  ?b	0.624087591	0.850746269	0.929347826	171	201	184	?a	0.0	0.0	0.0
?e  1239  ?a  ?e  1239  ?b   => ?a  1251  ?b	0.674285714	0.75399361	0.756410256	236	313	312	?a	0.0	0.0	0.0
?b  1275  ?a  ?a  1310  ?b   => ?a  1250  ?b	0.697080292	0.757936508	0.9408867	191	252	203	?a	0.0	0.0	0.0
?f  1198  ?a  ?b  1202  ?f   => ?a  1243  ?b	0.553264605	0.829896907	0.964071856	161	194	167	?b	0.0	0.0	0.0
?b  1202  ?f  ?a  1243  ?f   => ?a  1243  ?b	0.663230241	1	1	193	193	193	?b	0.0	0.0	0.0
?e  1147  ?b  ?e  1198  ?a   => ?a  1243  ?b	0.5395189	0.835106383	0.97515528	157	188	161	?b	0.0	0.0	0.0
?e  1147  ?b  ?a  1243  ?e   => ?a  1243  ?b	0.670103093	1	1	195	195	195	?b	0.0	0.0	0.0
?e  1198  ?a  ?e  1202  ?b   => ?a  1243  ?b	0.553264605	0.829896907	0.964071856	161	194	167	?b	0.0	0.0	0.0
?e  1202  ?b  ?a  1243  ?e   => ?a  1243  ?b	0.663230241	1	1	193	193	193	?b	0.0	0.0	0.0
?b  1147  ?f  ?a  1243  ?f   => ?a  1243  ?b	0.670103093	1	1	195	195	195	?b	0.0	0.0	0.0
?b  1147  ?f  ?f  1198  ?a   => ?a  1243  ?b	0.5395189	0.835106383	0.97515528	157	188	161	?b	0.0	0.0	0.0
?a  1084  ?b  ?b  1293  ?a   => ?a  459  ?b	0.540145985	0.840909091	1	74	88	74	?a	0.0	0.0	0.0
?a  1084  ?b  ?a  1135  ?b   => ?a  459  ?b	0.547445255	0.824175824	1	75	91	75	?a	0.0	0.0	0.0
?f  1141  ?a  ?b  478  ?f   => ?a  459  ?b	0.532846715	0.744897959	0.935897436	73	98	78	?a	0.0	0.0	0.0
?a  1141  ?f  ?b  478  ?f   => ?a  459  ?b	0.532846715	0.744897959	0.935897436	73	98	78	?a	0.0	0.0	0.0
?a  1141  ?f  ?f  459  ?b   => ?a  459  ?b	0.751824818	1	1	103	103	103	?a	0.0	0.0	0.0
?f  1084  ?b  ?a  1141  ?f   => ?a  459  ?b	0.591240876	0.736363636	0.941860465	81	110	86	?a	0.0	0.0	0.0
?e  1141  ?a  ?e  459  ?b   => ?a  459  ?b	0.751824818	1	1	103	103	103	?a	0.0	0.0	0.0
?e  1084  ?b  ?e  1141  ?a   => ?a  459  ?b	0.591240876	0.736363636	0.941860465	81	110	86	?a	0.0	0.0	0.0
?a  1147  ?f  ?f  1201  ?b   => ?a  1201  ?b	0.74522293	1	1	117	117	117	?a	0.0	0.0	0.0
?f  1201  ?b  ?a  1202  ?f   => ?a  1201  ?b	0.694267516	1	1	109	109	109	?a	0.0	0.0	0.0
?e  1201  ?b  ?e  1202  ?a   => ?a  1201  ?b	0.694267516	1	1	109	109	109	?a	0.0	0.0	0.0
?e  1147  ?a  ?e  1201  ?b   => ?a  1201  ?b	0.74522293	1	1	117	117	117	?a	0.0	0.0	0.0
?a  1106  ?b  ?b  1174  ?a   => ?a  19  ?b	0.608349901	0.802096986	0.908011869	612	763	674	?a	0.0	0.0	0.0
?b  1147  ?f  ?f  1202  ?a   => ?a  1202  ?b	0.814553991	1	1	347	347	347	?a	0.0	0.0	0.0
?f  1147  ?a  ?b  1147  ?f   => ?a  1202  ?b	0.814553991	0.808857809	1	347	429	347	?a	0.0	0.0	0.0
?a  1147  ?f  ?b  1147  ?f   => ?a  1202  ?b	0.814553991	0.808857809	1	347	429	347	?a	0.0	0.0	0.0
?f  1202  ?a  ?b  1202  ?f   => ?a  1202  ?b	1	1	1	426	426	426	?a	0.0	0.0	0.0
?a  1147  ?f  ?b  1202  ?f   => ?a  1202  ?b	0.814553991	1	1	347	347	347	?a	0.0	0.0	0.0
?a  1147  ?f  ?f  1202  ?b   => ?a  1202  ?b	0.814553991	1	1	347	347	347	?a	0.0	0.0	0.0
?b  1147  ?f  ?a  1202  ?f   => ?a  1202  ?b	0.814553991	1	1	347	347	347	?a	0.0	0.0	0.0
?f  1202  ?b  ?a  1202  ?f   => ?a  1202  ?b	1	1	1	426	426	426	?a	0.0	0.0	0.0
?f  1147  ?b  ?a  1202  ?f   => ?a  1202  ?b	0.814553991	1	1	347	347	347	?a	0.0	0.0	0.0
?e  1147  ?b  ?e  1202  ?a   => ?a  1202  ?b	0.814553991	1	1	347	347	347	?a	0.0	0.0	0.0
?e  1147  ?a  ?e  1147  ?b   => ?a  1202  ?b	0.814553991	0.808857809	1	347	429	347	?a	0.0	0.0	0.0
?e  1147  ?a  ?e  1202  ?b   => ?a  1202  ?b	0.814553991	1	1	347	347	347	?a	0.0	0.0	0.0
?e  1202  ?a  ?e  1202  ?b   => ?a  1202  ?b	1	1	1	426	426	426	?a	0.0	0.0	0.0
?a  1202  ?f  ?b  1202  ?f   => ?a  1202  ?b	1	1	1	426	426	426	?a	0.0	0.0	0.0
?f  1147  ?b  ?a  1147  ?f   => ?a  1202  ?b	0.814553991	0.808857809	1	347	429	347	?a	0.0	0.0	0.0
Mining done in 2.10 s
Total time 2.39 s
412 rules mined.
