	rule	v1	v2	v3	v4	v5	v6	v7	v8	v9	v10
57	?b 1313 ?a => ?a 1313 ?b 	0.81300813	0.81300813	0.860215054	400.0	492.0	465.0	?a	0.0	0.0	0.0
169	?b 368 ?a => ?a 1205 ?b 	0.765151515	0.834710744	0.855932203	101.0	121.0	118.0	?b	0.0	0.0	0.0
16	?b 29 ?a => ?a 1169 ?b 	0.812668464	0.838082001	0.85471297	1206.0	1439.0	1411.0	?b	0.0	0.0	0.0
11	?b 1163 ?a => ?a 1163 ?b 	0.854700855	0.854700855	0.854700855	100.0	117.0	117.0	?a	0.0	0.0	0.0
102	?b 1073 ?a => ?a 15 ?b 	0.820717131	0.847736626	0.847736626	206.0	243.0	243.0	?a	0.0	0.0	0.0
130	?b 17 ?a => ?a 25 ?b 	0.826428946	0.828819353	0.847539661	3152.0	3803.0	3719.0	?b	0.0	0.0	0.0
26	?b 502 ?a => ?a 1140 ?b 	0.813793103	0.797297297	0.847396768	472.0	592.0	557.0	?a	0.0	0.0	0.0
106	?b 1185 ?a => ?a 1283 ?b 	0.8	0.846153846	0.846153846	132.0	156.0	156.0	?b	0.0	0.0	0.0
84	?b 1074 ?a => ?a 1074 ?b 	0.845794393	0.845794393	0.845794393	362.0	428.0	428.0	?a	0.0	0.0	0.0
91	?b 1054 ?a => ?a 1054 ?b 	0.818345324	0.818345324	0.842592593	910.0	1112.0	1080.0	?b	0.0	0.0	0.0
175	?b 25 ?a => ?a 17 ?b 	0.828819353	0.826428946	0.84143086	3152.0	3814.0	3746.0	?a	0.0	0.0	0.0
152	?b 1272 ?a => ?a 1272 ?b 	0.823908375	0.823908375	0.838310269	2302.0	2794.0	2746.0	?a	0.0	0.0	0.0
119	?b 1131 ?a => ?a 1271 ?b 	0.805194805	0.837837838	0.837837838	186.0	222.0	222.0	?b	0.0	0.0	0.0
35	?b 31 ?a => ?a 1139 ?b 	0.80952381	0.816933638	0.837045721	714.0	874.0	853.0	?a	0.0	0.0	0.0
71	?b 1276 ?a => ?a 514 ?b 	0.865671642	0.822695035	0.834532374	232.0	282.0	278.0	?b	0.0	0.0	0.0
46	?b 1170 ?a => ?a 1170 ?b 	0.823072441	0.823072441	0.832940252	4238.0	5149.0	5088.0	?a	0.0	0.0	0.0
93	?b 1139 ?a => ?a 31 ?b 	0.816933638	0.80952381	0.828306265	714.0	882.0	862.0	?b	0.0	0.0	0.0
183	?f 1151 ?b ?a 748 ?f => ?a 1151 ?b 	0.979591837	0.827586207	0.827586207	144.0	174.0	174.0	?b	0.0	0.0	0.0
95	?b 1169 ?a => ?a 29 ?b 	0.838082001	0.812668464	0.825462012	1206.0	1484.0	1461.0	?a	0.0	0.0	0.0
82	?b 15 ?a => ?a 1073 ?b 	0.847736626	0.820717131	0.824	206.0	251.0	250.0	?b	0.0	0.0	0.0
141	?b 1251 ?a => ?a 1251 ?b 	0.817142857	0.817142857	0.817142857	286.0	350.0	350.0	?a	0.0	0.0	0.0
184	?e 1151 ?b ?e 748 ?a => ?a 1151 ?b 	0.986394558	0.814606742	0.814606742	145.0	178.0	178.0	?b	0.0	0.0	0.0
168	?b 569 ?a => ?a 1210 ?b 	0.786163522	0.801282051	0.811688312	125.0	156.0	154.0	?b	0.0	0.0	0.0
40	?b 1271 ?a => ?a 1131 ?b 	0.837837838	0.805194805	0.808695652	186.0	231.0	230.0	?a	0.0	0.0	0.0
4	?b 1283 ?a => ?a 1185 ?b 	0.846153846	0.8	0.8	132.0	165.0	165.0	?a	0.0	0.0	0.0
47	?b 1210 ?a => ?a 569 ?b 	0.801282051	0.786163522	0.796178344	125.0	159.0	157.0	?a	0.0	0.0	0.0
15	?b 1153 ?a => ?a 1153 ?b 	0.790697674	0.790697674	0.790697674	102.0	129.0	129.0	?b	0.0	0.0	0.0
163	?b 1160 ?a => ?a 1239 ?b 	0.836538462	0.769911504	0.776785714	87.0	113.0	112.0	?b	0.0	0.0	0.0
25	?b 1205 ?a => ?a 368 ?b 	0.834710744	0.765151515	0.770992366	101.0	132.0	131.0	?a	0.0	0.0	0.0
